,issuekey,title,description,storypoint
220,CLOV-1431,JDK8 sources fail to compile when instrumented by Clover,fail compile clover see attached comparison original code problem clover class letter character single character used correctly code written non ascii variable german umlaut instance specific example inside instance fragment code u illegal escape related syntax problem eclipse idea get sync,3
221,CLOV-1432,Integration tests are not being instrumented in Grails 2.3,integration clover instrument integration new wrapper clover groovy compiler groovy compiler internally compiler jar thus clover ast transformer check recognize pas inclusion exclusion internal compiler available,3
222,CLOV-1434,Transitive dependency resolution fails in Grails 2.3 during installation of the Clover plugin,transitive dependency resolution installation clover since dependency resolution mechanism consequence clover first time transitive dependency clover clover resolved jar available class path consequence build import define dependency clover clover groovy pom way made clover older fix groovy pom roll back previous approach e merge clover branch default produce one version rollback documentation,1
223,CLOV-1438,Create an API for plugging custom I/O handler,create plugging custom handler currently clover standard io read write coverage coverage recording global per test test optimization sufficient user want run application custom file system apache provide would allow provide custom io handler scope writing coverage global per test reading writing optional deal lot file might problem growable coverage recorder used instead writing optimization snapshot optional everyone test optimization clover support read write clover coverage recording get functional test code coverage program,8
224,CLOV-1441,Clover plugin doesn't load on IDEA 13 Startup,clover load idea null clover idea clover idea build run application clover idea build clover idea build clover idea clover idea run ide run ide ide access ide run project project access project run event dispatch access run run security native method security ide e ide ide run,2
225,CLOV-1442,Use more unique property names in clover.xml,use unique property clover clover following code property name project name value ant project name default use ant project name property name project title value project name title set use project name property name test target value test name target code unique chance developer could actually use similar project may lead clash ant read set use distinct e g clover project name update documentation accordingly,2
226,CLOV-1443,Clover Grails Plugin fails when tests are launched from IDEA,clover idea reproduce import based project idea add clover project run forked idea build error like error error running forked test property class use see full trace error forked error disable forked test execution idea probable cause idea call test e g groovy support main groovy probably runner import groovy definition property,2
227,CLOV-1446,Tree map report has an empty line in context menu,tree map report empty line context menu open report idea right click class context menu empty first line,2
228,CLOV-1447,Add possibility to configure <profiles> in Eclipse and IDEA IDEs,add possibility configure eclipse idea ides clover setup clover allow define section select coverage recorder type possibility configure clover eclipse clover idea,5
229,CLOV-1448,Test spock under gradle,test support however worth work open source clover available prepare sample build script integrate clover clover check instrumentation work publish developer guide,3
230,CLOV-1449,Test spock with XML importing,test test clover report used together spec class unroll test external file purpose test check test clover test outcome document whether work,2
231,CLOV-1451,Fix uncheched warnings for code instrumented by Clover,fix code clover follow quote tried issue every class warning cake container cake container cake container target clover container unchecked cast found object line warning return reflect proxy l l h unchecked file unchecked public static final final l final si quote,2
232,CLOV-1455,///Clover:OFF does not work with lambdas,clover work following piece code code public class foo clover public static void main string new foo e null clover code error cake container cake container cake container target clover internal container handler foo cannot find symbol symbol variable location class internal container handler foo,2
233,CLOV-1457,clover-for-grails plugin is not working with grails.project.fork,clover working project fork hello run test command get following error error running forked test property class groovy property class groovy unwrap groovy groovy groovy sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method loaded groovy reflection invoke groovy groovy groovy,2
234,CLOV-1459,native2ascii error converting i18n bundles for plugin,error converting running clover environment getting weird error error error converting reflect constrained single typically different full stack trace code step error error converting spring security core reflect step error error script reflect note stack trace use verbose see entire trace step reflect step gant step step gant step gant groovy step gant groovy step gant groovy step gant groovy step gant groovy step gant groovy step gant step step gant step gant groovy step gant groovy step gant groovy step gant groovy step gant groovy step gant groovy step gant gant gant groovy step gant gant gant groovy step gant gant gant groovy step gant gant gant groovy step gant gant gant groovy step gant gant unknown source step gant gant dispatch gant groovy step gant gant dispatch gant groovy step gant gant gant groovy step gant gant gant groovy step gant gant gant groovy step wrapper main step reflect step step step clover ant groovy step clover ant groovy step apache ant project project step step error error script reflect step process code code running without clover problem,2
235,CLOV-1462,ClassNotFoundException when running tests in IDEA 13.1 RC with Clover enabled,running idea clover install idea clover load project create run configuration select test kind package select launch make run clover disabled executed run clover executed second next test class,2
236,CLOV-1466,Several tests fail with Cannot cast object ... to class 'com_cenqua_clover.CoverageRecorder',several fail cannot cast object class see travis build problem travis core fail problem culprit line core blob groovy clinical groovy,3
237,CLOV-1467,Rename com.cenqua to com.atlassian,rename rename clover eclipse clover clover artifact clover core optional rename also clover clover x reason clover setup project clover explicitly defined pom clover setup clover wrong,3
238,CLOV-1469,Maven plugin sholud handle target/generated-test-sources,handle target test target path code private final string string file separator target file separator string file separator target file separator clover file separator return code shall also detect target test,1
239,CLOV-1470,Maven clover2:setup ignores generated sources,setup several contain target default source directory exist setup work properly get currently work around issue marker file default source directory,1
240,CLOV-1471,Maven clover2:setup triggers duplicate class exception,setup duplicate class exception several one source directory non default added build helper setup goal source non source project compile since source present clover original location example default source folder build additional source folder target generate source folder case causing,3
241,CLOV-1478,Double instrumentation error when running 'mvn site' on JDK8,double instrumentation error running site run clean site project error source level instrumentation error clover double instrumentation f work release release target clover clover simple already clover clover site goal work correctly,1
242,CLOV-1481,Invalid instrumentation code for test methods inside anonymous inline classes,invalid instrumentation code test inside anonymous class clover incorrect reference static field case test method declared inside inner static non static inside anonymous class inside non test top level class case top level class field test class inner class test trying access field clover test error public test r null try return catch null r rethrow return false finally r test private r cannot resolved problem error code example code public class interface test static class public void class public void return new public test assuming custom test pattern return true public static void main string new new new new test code,2
243,CLOV-1486,change historical report,change historical report scope header footer table added optionally put,1
244,CLOV-1490,Clover safeEval method is imcompatible with Groovy's @CompileStatic annotation,clover method groovy annotation trying use clover groovy class marked null safe operator e g bar bar foo bar compilation error property bar class object error code code method object instead type property groovy compiler fail later sample project problem clover simply run code test code,3
245,CLOV-1492,Grails' controller methods are not shown as entered,controller shown hello reason method controller marked even though content inside shown executed please help rationalize understand please refer see index method executed even though content test run get method run,3
246,CLOV-1496,reduce html report size,reduce report size developer like small report size order reduce disk space consumption especially case server possible way reduce report size extract list separate file load dynamically function instead virtually every page done use compression utility would strip code p x performance unacceptable time remove frequent velocity done,3
247,CLOV-1497,improve report accessiblity,improve report aria,3
248,CLOV-1498,improve navigation between report entities,improve navigation report navigate vertically horizontally file level got break project dashboard test v package test v v file class test class v test fix jump test file test file fix one source tab file put class table,3
249,CLOV-1500,implement global search in the html report - backend,implement global search report implement search box blue header generate data class split several smaller file size theoretical size per add automatic option add clover report current format scope package file class method test auto limit add option package file class method test auto choose shall searchable,8
250,CLOV-1502,tree view is not compacted properly when only 1 package is present,tree view compacted properly package present money instead exactly one root node money,1
251,CLOV-1503,provide explanation when number of files is greater than number of classes for a package,provide explanation number greater number class package might case number number class listed normal behaviour default clover executable code empty class virtual extension however may end user could improve set true default benefit class drawback report contain unnecessary noise add help button table example add add small text class table example class listed contain executable code,1
252,CLOV-1505,replace a vertical navigation component by a sidebar,replace vertical navigation component instead vertical use component,3
253,CLOV-1508,Upgrade HTML report to ADG 2.0 / AUI 5.7,upgrade report upgrade library x may need make compatible probably color notification,2
254,CLOV-1509,as a developer I'd like to have nanosecond precision for test duration,developer like precision test duration lot duration unit fast system used record start end time test precise design could increase precision system note still need call system record test run,3
255,CLOV-1510,"Remove ""See more"" links from the report dashboard",remove see link report dashboard complex complex class least tested class coverage distribution class complexity,1
256,CLOV-1511,"""Show contributing test"" change to ...",show test change select highlight code coverage something similar,1
257,CLOV-1512,"The ""Show methods"" link does not open the modal dialog",show link open modal inner class e class name may way modal element id,1
258,CLOV-1514,tool tips in dashboard widgets shall not be displayed on the right,tool dashboard shall displayed right tool default right fit clover dashboard view,1
259,CLOV-1515,use ADG fonts and colours in Cloud View in IDEA,use cloud view idea report clover new colour set red instead blue red tag clover eclipse theme clover idea still old colour set,1
260,CLOV-1517,AntIntegrator adds unnecessary double quotes for -Dparam=value JVM options,unnecessary double value class clover following license license path double platform value space character split see bam add check o add double case,1
261,CLOV-1518,implement global search in the html report - frontend,implement global search report implement search box blue header generate data class split several smaller file size theoretical size per add automatic option add clover report index scope package file method auto choose shall searchable,5
262,CLOV-1526,View latest Clover information (BAM-14428),view latest clover information bam see bam,5
263,CLOV-1527,Clover tab with an HTML report generated by Clover 4 shall have a vertical scroll bar (BAM-14777),clover tab report clover shall vertical scroll bar bam see bam,1
264,CLOV-1528,Configure Fisheye/Crucible build to use Clover 4,nan,1
265,CLOV-1534,Move CloverCompilerAdapter out from org.apache.tools.ant.taskdefs package,move apache ant package apache ant may cause apache ant bundle package possible fix x getter try must ensure size use access package field thanks could move clover package,1
266,CLOV-1535,Application Packages list is empty in Classic report,nan,1
267,CLOV-1538,Instrumenting assignment of method reference to field results in reference to undefined symbol.,assignment method reference field reference undefined symbol following snippet compilation error error clover test cannot find symbol error symbol variable error location class test source public class test runnable r system code file clover public class test runnable r system,2
268,CLOV-1540,BAM-13404 BAM-15085 Use BuildConfig to install Clover,nan,8
269,CLOV-1541,BAM-13208 Automatic integration in multi-module builds,bam automatic integration module follow approach,8
270,CLOV-1542,BAM-7272 BAM-10516 BAM-11151 Working subdirectory,nan,8
271,CLOV-1543,BAM-14734 BAM-14907 Clover charts,bam bam clover browse bam browse bam,5
272,CLOV-1544,Release Clover 4.0.2,release clover ant eclipse idea,2
273,CLOV-1546,Resolve path to clover.jar when packed as OSGI bundle,resolve path clover jar bundle jar case returned class loader like jar file path clover jar clover class file path class directory clover class however handle case like bundle clover class fix use,1
274,CLOV-1547,The Grails' @Transactional annotation conflicts with Clover's AST transformations,transactional annotation clover ast transactional annotation new way transactional behavior service ast transformation essentially wrap public added class get code like code public void reject invoice invoice reference invoice new reference invoice class class class class execute new invoice code real body method calling method clover realize code originally reject method essentially method given transactional core part starting believe way control going forward probably something clover core,3
275,CLOV-1552,Upgrade FastUtil library to version 6.5.2 or later,upgrade library version later since version used clover missing direct replacement migrate clover code,3
276,CLOV-1553,Upgrade Atlassian Extras to 3.2.x,upgrade x x compose license manager however clover license investigate maybe clover license format maybe,3
277,CLOV-1554,Replace iText library,replace library replace current library commercial version x apache tool based good open source license apache,5
278,CLOV-1557,Improve HTML ADG side bar view and a package tree performance,nan,1
279,CLOV-1559,Create Bitbucket Connect Clover Plugin,create connect clover dan team lead investigate creation connect expose clover functionality file viewer stash functionality,40
280,CLOV-1560,S3 Artifact handler corrupts Clover tab in Bamboo,artifact handler clover tab bamboo bamboo new artifact handler store due fact work file file basis cannot expose entire report site consequence like clover tab handler use artifact handler clover default handler plan configuration miscellaneous possible implement wrapper handler would artifact definition temporary directory expose problem clover may several large every time someone clover tab time consuming need keep longer period time add clover integration case handler found write information limitation confluence create zip archive clover report artifact give user ability file add extra option artifact definition user could select handler keep given artifact thanks could due fact new clover contain could think thin wrapper would one page replace original link file proper link user would click link would get another page way handle create something like zip file handler could serve archive could pack clover report store medium would also require link look solution provided static hosting latest dev hosting custom domain,8
281,CLOV-1561,Distributed Coverage does not work due to java.rmi.UnmarshalException,distributed coverage work due received result clover gnu invoke remote remote proxy thread cutoff error return exception io writing aborted io clover r,1
282,CLOV-1567,Test optimization in IDEA 14 shows wrong number of classes,test optimization idea wrong number class test class moneybag tutorial project running test optimization idea build test class,2
283,CLOV-1568,An orphaned lozenge when there are no search results ,lozenge search,1
284,CLOV-1569,A wrong caption in a search box in an HTML ADG report,wrong caption search box report,1
285,CLOV-1570,A historical report contains link to an XML report,historical report link report,1
286,CLOV-1571,Upgrade third party libraries used by Clover - 2nd phase,upgrade third party used clover phase upgrade third party latest g syntax file x tracked x tracked common x x tracked replace code upgrade feasibility get rid x drop classic clover x drop classic clover x tracked considered upgrade x,8
287,CLOV-1572,BAM-699 BAM-2883 BAM-13786 Chart points with failed builds or no daily data,nan,5
288,CLOV-1573,BAM-9048 More configuration options for automatic Clover integration,nan,5
289,CLOV-1582,Test Clover-for-IDEA compatibility with IDEA 14,nan,2
290,CLOV-1584,Add additional logging for <clover-setup>/<files> element,add additional logging clover setup element currently clover setup element clover information included verbose logging level clover setup also use similar element logging add logging verbose level,1
291,CLOV-1585,Insert Clover goals between original ones,insert clover original add setup clean present generate setup setup,3
292,CLOV-1586,Add warnings in UI about install/deploy phases,add install deploy phase case install deploy phase declared shall general write help automatically integrate clover radio button write warning found write warning build log found,3
293,CLOV-1587,Prepare Bamboo documentation about the change,prepare bamboo documentation change write big warning bamboo release clover update clover add page work bamboo update c problem,2
294,CLOV-1588,Integrate Clover with JUnitParams,integrate clover much convenient way instead annotation,5
295,CLOV-1595,Clover does not work with Grails 2.4.4,clover work use run following error running application error error loading event script file opt target work clover groovy opt target work clover groovy unable resolve class groovy test line column import groovy test error use see full trace,3
296,CLOV-1596,Use heuristics to solve JDK8 Stream compilation errors,use solve stream compilation spike problem stream popular probably majority compilation clover scope focus scope generic problem method mixture functional non functional,13
297,CLOV-1597,Set instrumentLambda=none as a default value for instrumentation,set none default value instrumentation temporary thanks code always compile cost measured user still able enable lambda instrumentation conscious decision seeing compilation le surprising scope ant idea eclipse,1
298,CLOV-1603,"CloverOptimizedTestNGSelector does not add ""clover-optimized"" group to TestNG @Before and @After annotations",add clover group order clover optimize test suite use listener restrict run clover group code title build snippet clover clover ant code problem run part clover group qualify true pretty ugly possible solution implement override transform class constructor method transform class reflect constructor reflect method automatically clover group non,1
299,CLOV-1605,Replace clover.licenseLocation by maven.clover.licenseLocation,replace clover clover perfectly fine declaration like code clover clover license clover code next refer configuration like code configuration clover configuration code misleading case would like pas via parameter declare without section work correct property name clover see latest setup mojo correct documentation confluence source code tutorial source code,1
300,CLOV-1606,Java8: method reference to a non-static method fails to compile,method reference non static method compile quote reproducible quote code sample code return map stream collect map entry e e code map entry method reference input argument however method static wrapping clover method compilation error like symbol method map entry location class foo error invalid method reference map entry non static method cannot static context k type variable k object declared interface entry possible disable instrumentation expression like lambda method expression like lambda use block none wrap method reference clover clover e g code return map stream collect clover map entry clover e e code use variable non static method reference change lambda expression code return map stream collect e e unfortunately idea change back e e code,3
301,CLOV-1607,Java8: don't instrument lambda functions when source < 1.8,instrument lambda source matter source value set clover expression like block like behaviour slightly different one e g source assert source way improve change grammar handling lambda optional source otherwise clover throw parse error parse also source parse would thrown raise compilation error add clover instrumentation code private block add source level check code,1
302,CLOV-1608,New colour scheme for a tag cloud and a coverage treemap in the HTML report,new colour scheme tag cloud coverage report single red color gradient coverage tree map tag two harder find code require improvement seeing always red color discouraging,2
303,CLOV-1610,Support Groovy 2.4.0 in Clover,nan,2
304,CLOV-1611,Clover doesn't support Spock 1.0 and 1.0-SNAPSHOT,clover support snapshot work groovy work groovy snapshot root cause interface start stop version null thrown code null start get run apache execute apache apache invoke code cannot use recent since old,2
305,CLOV-1612,Clover fails to generate HTML report for more than one project in Eclipse,clover generate report one project eclipse clover version built build dev loaded soft eclipse eclipse luna clover eclipse dev jar clover developer license registered c eclipse moneybag clover coverage c eclipse clover coverage report c eclipse moneybag test c eclipse moneybag test c eclipse test c eclipse test c eclipse moneybag c eclipse c local temp c coverage report f day error generating report math math clover interval interval clover interval interval clover eclipse core run clover eclipse core main,1
306,CLOV-1613,Unable to open generated reports in Eclipse 4.4,unable open eclipse reproduce open coverage click run new report create report next click view report select list nothing error log view unhandled event exception entry stack trace could initialize class clover eclipse core clover eclipse core eclipse eclipse eclipse display display eclipse eclipse display display eclipse display display eclipse internal workbench run eclipse core observable realm realm eclipse internal workbench run eclipse internal workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse eclipse internal ide application start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke unknown source sun reflect invoke unknown source reflect method invoke unknown source eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main,1
307,CLOV-1614,Error when closing Cloud Editor in Eclipse,error cloud editor eclipse cloud editor eclipse sometimes exception thrown error log error eclipse model application basic clover coverage cloud report eclipse custom eclipse composite composite eclipse layout eclipse layout layout eclipse layout layout eclipse composite composite eclipse composite composite eclipse composite composite eclipse composite composite eclipse composite composite eclipse composite layout composite eclipse custom eclipse custom eclipse custom eclipse custom eclipse eclipse display display eclipse eclipse eclipse eclipse composite composite eclipse control control eclipse display display eclipse internal o native method eclipse internal unhandled event loop exception eclipse custom eclipse composite composite eclipse layout eclipse layout layout eclipse layout layout eclipse composite composite eclipse composite composite eclipse composite composite eclipse composite composite eclipse composite composite eclipse composite composite eclipse composite composite eclipse composite composite eclipse composite composite eclipse composite composite eclipse composite composite eclipse composite composite eclipse composite composite eclipse display display eclipse display display eclipse internal workbench run eclipse core observable realm realm eclipse internal workbench run eclipse internal workbench eclipse internal workbench run workbench apparently method code point composite composite folder composite renderer folder renderer math renderer width x code renderer null renderer set method set null method may related dispose super dispose refresh event may come container layout,3
308,CLOV-1617,Automatic Clover integration does not work for <groovyc> task,automatic clover integration work task problem automatic clover integration bamboo work ant task root cause automatic clover integration bamboo clover ant clover jar listener clover listener ant build ant however intercept one integration task clover setup task code code note ant however cannot via command line like ant clover jar listener clover ant groovy default constructor call clover setup ant script example add following target code target name instrument clover assume automatic integration clover jar name clover setup clover ant clover jar call clover setup intercept task clover setup fake compilation cheat automatic clover integration display clover clover instrumentation done error message instrument task need trick clover report end target class false target class target target name compile instrument target class build fork yes source target path path groovy target code clover occur clover true set therefore modify ant task bamboo instance clean test clover true possible add default constructor pas second listener ant command bamboo change intercept well,5
309,CLOV-1632,Protect against deployment of instrumented code,protect deployment code user setup install setup deploy code clover repository may desired behavior especially developer aware instance someone automatic clover integration bamboo furthermore installation may occur install deploy phase expressed explicitly command line also happen plug life cycle release perform instance implement protection setup check reactor phase run refuse code instrumentation install deploy protection shall default may actually need install code instance multiple build local cache repository fetch want measure coverage enable protection flag e g code configuration true configuration code clover true behavior fail build true build install deploy phase extra fail also artifact custom classifier instrument used cannot handle artifact two,3
310,CLOV-1644,Set up developmment environment for Stash,set environment stash probably,2
311,CLOV-1654,as a plugin developer I'd like to have annotations for a package in a Clover database,developer like package clover currently available class nothing like reason may contain executable code value clover instrumentation could useful would like read clover directly instance information could used filter class based information package level see read package clover,5
312,CLOV-1657,Compiling Groovy code with Clover throws NPE,groovy code clover clover integrate task clover integrate clover ant groovy clover ant groovy apache ant project project apache ant task perform task apache ant target execute target apache ant target target apache ant project project cause thrown clover cannot find project ant based build happen build ant without true lack property ensure true used,1
313,CLOV-1658,Publish Clover-for-Scala prototype,publish clover scala prototype request open source publish source code prepare publish documentation clover scala prepare plug developer documentation,5
314,CLOV-1659,as a user I want to use Clover with maven-scala-plugin,user want use clover scala integration clover scala scala setup shall connect scala b meta point clover shall include also scala possible joint scala compilation like joint groovy scope scope integration ast source code optimize test optimization another task,13
315,CLOV-1660,as a user I want to use Clover with scalac ,user want use clover integration clover scala command line tool shall easy plugging via meta possible joint scala compilation yes work intercept,5
316,CLOV-1661,as a user I want to use Clover with SBT,user want use clover integration clover scala write build equivalent setup shall intercept shall add clover jar clover scala jar class compilation write build equivalent clover shall generate may call clover ant hood,20
317,CLOV-1662,as a user I want to see nested functions in reports,user want see scala nest inside enhance way could see well functionality already done implementation lambda clover review possible velocity method method class method table list class calculation metric,5
318,CLOV-1663,as a user I want to see for Scala exact code coverage highlighting in an HTML report,user want see scala exact code coverage report scala may lot single source line would valuable coverage single line single character similarly eclipse idea see issue,8
319,CLOV-1664,as a user I want to use Clover-for-Scala in IntelliJ IDEA,user want use clover scala idea integrate scala complier idea external build process show scala class view show coverage scala challenge simultaneous update clover similar problem groovy ide scope test optimization scala,40
320,CLOV-1665,as a user I want to use Clover-for-Scala in Eclipse,user want use clover scala eclipse integration clover scala eclipse plug scala text show scala class coverage explorer intercept compilation scala code challenge simultaneous clover similarly groovy ide scope test optimization scala,40
321,CLOV-1666,as a user I want to run test optimization for Scala tests,user want run test optimization scala possible perform test optimization scala test class ant idea eclipse,40
322,CLOV-1667,as a user I want to see smart names for classes and functions in reports,user want see smart class point scala code various cryptic instance method name think reasonably represent class anonymous case class report least le important,20
323,CLOV-1668,"Clover installs instrumented-jars in local Maven repo, in place of non-instrument ones",clover local place non instrument sure something else wrong since case confluence display instrument goal log check see e g target clover magnolia module snapshot clover jar copied magnolia module snapshot jar without clover qualifier happen except main jar test jar case situation saved real install executed later wrong however use newish feature install happen end place non ugly see snippet code build apache install configuration false configuration build code clover anything anyway build let rest check instrument check magnolia module install install default install magnolia module dev magnolia git enterprise target clover magnolia module snapshot clover jar repository magnolia magnolia module snapshot magnolia module snapshot clover jar dev magnolia git enterprise pom repository magnolia magnolia module snapshot magnolia module snapshot pom dev magnolia git enterprise target magnolia module snapshot bundle zip repository magnolia magnolia module snapshot magnolia module snapshot bundle zip dev magnolia git enterprise target magnolia module snapshot bundle tar repository magnolia magnolia module snapshot magnolia module snapshot bundle tar dev magnolia git enterprise target magnolia module snapshot jar repository magnolia magnolia module snapshot magnolia module snapshot jar dev magnolia git enterprise target clover magnolia module snapshot clover bundle zip repository magnolia magnolia module snapshot magnolia module snapshot bundle zip dev magnolia git enterprise target clover magnolia module snapshot clover bundle tar repository magnolia magnolia module snapshot magnolia module snapshot bundle tar dev magnolia git enterprise target clover magnolia module snapshot clover jar repository magnolia magnolia module snapshot magnolia module snapshot jar instrument instrument check clover install magnolia module instrument instrument check magnolia module log instrument check magnolia module clover version built build coverage check install install default install magnolia module dev magnolia git enterprise target magnolia module snapshot jar repository magnolia magnolia module snapshot magnolia module snapshot jar dev magnolia git enterprise pom repository magnolia magnolia module snapshot magnolia module snapshot pom dev magnolia git enterprise target magnolia module snapshot bundle zip repository magnolia magnolia module snapshot magnolia module snapshot bundle zip dev magnolia git enterprise target magnolia module snapshot bundle tar repository magnolia magnolia module snapshot magnolia module snapshot bundle tar dev magnolia git enterprise target magnolia module snapshot jar repository magnolia magnolia module snapshot magnolia module snapshot jar build success,1
324,CLOV-1672,Ensure that Clover JAR is readable by Ant 1.9.0-1.9.1,ensure clover jar readable ant ant bug related file handling directory extended information extra field length match central directory data length bug fixed ant still possible produce clover jar file readable buggy ant well ensure new clover compatible,3
325,CLOV-1675,"Grails Clover Plugin compatibility with Grails 2.4.5, 2.5.0",clover compatibility new recently mar mar make clover compatible,5
326,CLOV-1679,MavenIntegrator shall not add arguments if they are already present in original command,shall add already present original command build phase clover current clean phase doubled example original command clean test becomes clean clean setup test aggregate clover user cannot override default clover example property already defined test clover clover license second one value test clover clover license clover clover license,1
327,CLOV-1682,Repository pollution protection reports a custom classifier under Maven 2.2.x,repository pollution protection custom classifier x problem probably bug need investigation running clean instrument simple project additional repository pollution protection build failure clean instrument clover true scanning snapshot snapshot internal building unnamed sample clover pollution protection jar snapshot task segment clean instrument clean clean execution default clean directory f work target instrument snapshot clover clover snapshot internal execution default error build error clover repository pollution protection build artifact sample clover pollution protection jar snapshot custom support multiple artifact second clover classifier may handled correctly remove custom classifier configure clover append clover classifier fix also disable pollution protection clover false know affect build extra logging custom classifier used build see clean instrument scanning snapshot snapshot internal building unnamed sample clover pollution protection jar snapshot task segment clean instrument clean clean execution default clean instrument snapshot clover clover snapshot internal execution default classifier sample clover pollution protection jar snapshot clover version built build dev loaded data repository clover clover snapshot clover snapshot jar clover developer license registered new f work target clover clover source level clover file package time sec sec clover version built build dev loaded data repository clover clover snapshot clover snapshot jar clover developer license registered f work target clover clover source level clover file package test method time sec sec execution default warning platform actually copy e build platform dependent skip non f work main resource compiler compile execution default compile source file f work target clover class execution default warning platform actually copy e build platform dependent skip non f work test compiler execution default source file f work target clover test class test execution default test report directory f work target clover e running run time sec run jar jar execution default jar building jar f work target clover clover pollution protection snapshot clover jar install install execution default install f work target clover clover pollution protection snapshot clover jar data repository sam clover pollution protection snapshot clover pollution protection snapshot clover jar instrument execution default classifier sample clover pollution protection jar snapshot build successful interesting running test setup build repository pollution protection fail due custom classifier clover used artifact produced classifier clean setup verify scanning snapshot snapshot internal building unnamed sample clover pollution protection jar snapshot task segment clean setup verify clean clean execution default clean directory f work target snapshot clover clover snapshot internal setup execution default classifier sample clover pollution protection jar snapshot clover version built build dev loaded data repository clover clover snapshot clover snapshot jar clover developer license registered new f work target clover clover source level clover file package time sec sec clover version built build dev loaded data repository clover clover snapshot clover snapshot jar clover developer license registered f work target clover clover source level clover file package test method time sec sec execution default warning platform actually copy e build platform dependent skip non f work main resource compiler compile execution default compile source file f work target class execution default warning platform actually copy e build platform dependent skip non f work test compiler execution default source file f work target test class test execution default test report directory f work target e running run time sec run jar jar execution default jar building jar f work target clover pollution protection snapshot jar build successful x occur x x parallel build life cycle artefact classifier empty instrument execution default classifier sample clover pollution protection jar snapshot instrument execution default classifier sample clover pollution protection jar snapshot setup setup execution default classifier sample clover pollution protection jar snapshot use setup instead instrument avoid life cycle use different version disable protection,3
328,CLOV-1683,Grails Clover Plugin compatibility with Grails 3.x,clover compatibility x ga mar build tool instead gant thus may need support well also various implement support clover,5
329,CLOV-1743,OutOfMemoryError while flushing coverage data,flushing coverage data may error flushing coverage recorder medium bamboo working bam ut bamboo core target clover clover heap space may exception thread heap space may zip may clover may clover write may clover write may clover write may clover write may clover flush may clover flush may clover run may error flushing coverage recorder medium bamboo working bam ut bamboo core target clover clover heap space may exception thread heap space may error flushing coverage recorder medium bamboo working bam ut bamboo target clover clover heap space may exception thread heap space,2
330,CLOV-1752,Drop support for IDEA versions older than 11.0.0,nan,2
331,CLOV-1757,Make Clover compatible with IntelliJ 15,nan,8
332,CLOV-1758,Support JDK9 by Clover,support clover per oracle expect feature complete version clover ready till,20
333,CLOV-1761,Add support for Eclipse Mars 4.5 version,add support eclipse version add support new eclipse june eclipse release train,1
334,CLOV-1766,Eclipse Mars 4.5 does not load platform:/ resources properly,eclipse load platform properly clover platform load standard eclipse eclipse core package icon folder icon eclipse buggy always fetch consequence see proper fix bundle new clover eclipse replace platform new local note try look new clover,2
335,CLOV-1771,AspectJ spike,nan,3
336,CLOV-1775,Rename maven-clover2-plugin artifactId to clover-maven-plugin,rename clover panel title decision currently working according naming convention apache project due fact major breaking change forcing modify build done nearest major clover release currently end appropriate migration prepared new name clover panel problem according naming convention clover apache would even suggest removing naming convention apache apache guide development scope change investigate use clover must use clover decide major clover release per semantic prepare migration message pom x similarly done clover core clover clover added pom rename update integration prepare migration guide clover release update clover tutorial moneybag clover ant zip see also see,3
337,CLOV-1776,Instrumentation error on certain projects since 4.0.5 build of Clover. ,instrumentation error certain since build clover instrumentation error certain since build clover making blocker run clover certain longer code build source level build instrumentation error build build build clover build clover build clover build clover build clover build clover build clover build clover build clover build clover build clover build clover build clover build clover build clover build clover build clover build clover build clover build clover build clover build clover annotation build clover build clover build clover instrument build clover instrument build clover execute build clover build clover internal instrumentation build clover internal instrumentation instrument build clover execute build clover execute build apache build apache internal execute build apache internal execute build apache internal execute build apache internal build apache internal build apache internal builder build build apache internal execute build apache build apache execute build apache execute build apache domain build apache main build sun reflect native method build sun reflect invoke build sun reflect invoke build reflect method invoke method build plexus launcher launcher launcher build plexus launcher launcher launch launcher build plexus launcher launcher launcher build plexus launcher launcher main launcher build code,2
338,CLOV-1779,Groovy code with Generics throw NPEs,groovy code throw starting clover version running clover code getting null pointer exception call method code groovy static date copy date date clone code like something instrumentation either two code problem code static date copy date date date clone static copy date date clone code top sun resolve sun resolve sun introspector introspector introspector introspector introspector introspector groovy run security native method groovy groovy initialize groovy reflection groovy reflection groovy groovy groovy groovy groovy groovy call groovy call common groovy,3
339,CLOV-1780,Add migration message in maven-clover2-plugin POM,add migration message pom investigate use clover must use would great clover instead avoid number future decide major clover release per semantic may affect whether clover prepare migration message pom x similarly done clover core clover clover deliver clover considered x prepare fork release two since x add extra migration warning printed setup goal,2
340,CLOV-1784,Extend interfaces to manipulate test optimization,extend manipulate test optimization interface manipulate test optimization reorganize test manipulate content test optimization snapshot file,2
341,CLOV-1785,Extend database format to handle statements and methods in a file,extend format handle file allow better file level better support like ruby support top level example code session session top level method inside class session session top level statement inside class method session code preparation already done clover checked code start end line col range statement method outside class code metric file top level exclusion statement method method method take account top level show render show table scope test optimization note looking written file would ever one lot,3
