,Unnamed: 0,issuekey,title,description,storypoint
433,433,APSTUD-4638,duplicate project explorer duplicate project explorer appear twice project explorer bat project import project general folder new project stack overflow appear twice project explorer see small screen capture get sense,Duplicate items in Project Explorer duplicate project explorer appear twice project explorer bat project import project general folder new project stack overflow appear twice project explorer see small screen capture get sense,8
434,434,APSTUD-4640,multiple multiple error use multiple chrome safari background example class background first image data image repeat x top second image data image repeat x bottom,CSS3 multiple backgrounds multiple error use multiple chrome safari background example class background first image data image repeat x top second image data image repeat x bottom,5
435,435,APSTUD-4641,scope parser report syntax scope parser report syntax collect error recovery syntax error log may want consider parser able recover example currently get console likely last one beaver recovery console least get warning case,Scope parser should report syntax errors scope parser report syntax collect error recovery syntax error log may want consider parser able recover example currently get console likely last one beaver recovery console least get warning case,5
436,436,APSTUD-4643,lot converting lot converting code entry editor message build warning unable convert element name value entry editor message build warning unable convert element name value entry editor message build warning unable convert element name attribute value entry editor message build warning unable convert element name attribute value entry editor message build warning unable convert element name value entry editor message build warning unable convert element name value entry editor message build warning unable convert element name event value entry editor message build warning unable convert element name event value entry editor message build warning unable convert element name value code,Lots of HTML warnings about converting elements to enum values lot converting code entry editor message build warning unable convert element name value entry editor message build warning unable convert element name value entry editor message build warning unable convert element name attribute value entry editor message build warning unable convert element name attribute value entry editor message build warning unable convert element name value entry editor message build warning unable convert element name value entry editor message build warning unable convert element name event value entry editor message build warning unable convert element name event value entry editor message build warning unable convert element name value code,5
437,437,APSTUD-4644,convert ast generalize tree structure convert ast generalize tree structure current ast make use parent child relationship interface instead child node difficult apply process tree whole need create node type used collection rely child position retrieve change done certainly impact code current shape ast folding outline,Convert CSS AST to a generalize tree structure convert ast generalize tree structure current ast make use parent child relationship interface instead child node difficult apply process tree whole need create node type used collection rely child position retrieve change done certainly impact code current shape ast folding outline,13
438,438,APSTUD-4646,unsupported syntax closure library unsupported syntax closure library testing number error closure library project digging seeing non standard syntax example code document prefix g section overflow hidden code parser prefix error recovery trouble another failure equal sign within function code custom button disabled background image none important opacity opacity filter alpha opacity code another second colon filter property code filter color box shadow box shadow box shadow code,Unsupported CSS syntax in Google Closure library unsupported syntax closure library testing number error closure library project digging seeing non standard syntax example code document prefix g section overflow hidden code parser prefix error recovery trouble another failure equal sign within function code custom button disabled background image none important opacity opacity filter alpha opacity code another second colon filter property code filter color box shadow box shadow box shadow code,13
439,439,APSTUD-4647,parser unable handle character class forward slash parser unable handle character class forward slash currently getting error following code za g code removing character class error minimal example issue code r code,JS parser unable to handle character class with a forward slash in it parser unable handle character class forward slash currently getting error following code za g code removing character class error minimal example issue code r code,13
440,440,APSTUD-4648,add command line option load sequentially add command line option load sequentially add command line option allow sequential loading would make testing much easier could either load sequentially could enforce maximum number loaded time would set something like studio studio note also believe properly respect wait parameter unless unit testing nothing,Add command-line option to load the rubles sequentially add command line option load sequentially add command line option allow sequential loading would make testing much easier could either load sequentially could enforce maximum number loaded time would set something like studio studio note also believe properly respect wait parameter unless unit testing nothing,5
441,441,APSTUD-4649,consider binary data consider binary data current indexing implementation string data written index order take advantage compressed performant data would need allow binary data written note supporting binary data directly would large change alternately could convert binary data ascii format like opinion additional overhead conversion may defeat benefit would gain one binary directly another alternate might use system next indexing could separate file contain binary data index simply point,Consider allowing binary data in Indexes consider binary data current indexing implementation string data written index order take advantage compressed performant data would need allow binary data written note supporting binary data directly would large change alternately could convert binary data ascii format like opinion additional overhead conversion may defeat benefit would gain one binary directly another alternate might use system next indexing could separate file contain binary data index simply point,13
442,442,APSTUD-4650,revisit loading prevent multiple content revisit loading prevent multiple content loaded twice whole list added turn relevant restart studio see following log code entry message build qualifier manager added sample id titanium mobile name kitchen sink entry message build qualifier manager added sample id titanium mobile name kitchen sink entry message build qualifier manager added sample id titanium mobile nook name kitchen sink nook entry message build qualifier manager added sample id titanium mobile name reader entry message build qualifier manager added sample id titanium mobile name entry message build qualifier manager added sample id titanium mobile name list entry message build qualifier manager removed entry message build qualifier manager list entry message build qualifier manager added sample id titanium mobile name entry message build qualifier manager added sample id titanium mobile name reader entry message build qualifier manager added sample id titanium mobile name list entry message build qualifier manager added sample id titanium mobile name kitchen sink entry message build qualifier manager added sample id titanium mobile nook name kitchen sink nook entry message build qualifier manager added sample id titanium mobile name kitchen sink code get script loaded event text ruble bundle like delete add associated bundle whole lot listen comment load cycle listener still work fine get add remove add also comment remove part make effectively also work fine,Revisit the loading of samples from Rubles to prevent multiple reloads of the same content revisit loading prevent multiple content loaded twice whole list added turn relevant restart studio see following log code entry message build qualifier manager added sample id titanium mobile name kitchen sink entry message build qualifier manager added sample id titanium mobile name kitchen sink entry message build qualifier manager added sample id titanium mobile nook name kitchen sink nook entry message build qualifier manager added sample id titanium mobile name reader entry message build qualifier manager added sample id titanium mobile name entry message build qualifier manager added sample id titanium mobile name list entry message build qualifier manager removed entry message build qualifier manager list entry message build qualifier manager added sample id titanium mobile name entry message build qualifier manager added sample id titanium mobile name reader entry message build qualifier manager added sample id titanium mobile name list entry message build qualifier manager added sample id titanium mobile name kitchen sink entry message build qualifier manager added sample id titanium mobile nook name kitchen sink nook entry message build qualifier manager added sample id titanium mobile name kitchen sink code get script loaded event text ruble bundle like delete add associated bundle whole lot listen comment load cycle listener still work fine get add remove add also comment remove part make effectively also work fine,8
443,443,APSTUD-4651,switch scanner switch scanner currently eclipse system parser switched improve performance recall exact improvement factor scanning believe parse roughly faster change consider moving also multiple parse able single alone would help speed,Switch HTML scanner over to JFlex switch scanner currently eclipse system parser switched improve performance recall exact improvement factor scanning believe parse roughly faster change consider moving also multiple parse able single pas alone would help speed,13
444,444,APSTUD-4652,switch scanner switch scanner currently eclipse system parser switched improve performance recall exact improvement factor scanning believe parse roughly faster change consider moving,Switch CSS scanner over to JFlex switch scanner currently eclipse system parser switched improve performance recall exact improvement factor scanning believe parse roughly faster change consider moving,13
445,445,APSTUD-4653,switch parser beaver switch parser beaver current parser hand written recursive descent parser quite simple typically equivalent parser switch parser beaver get performance gain see engine,Switch HTML parser over to Beaver switch parser beaver current parser hand written recursive descent parser quite simple typically equivalent parser switch parser beaver get performance gain see engine,20
446,446,APSTUD-4654,use scanner colorization use scanner colorization currently eclipse colorization experience infrastructure found get good performance improvement switching based scanner consider moving reason,Use JFlex scanner for JavaScript colorization use scanner colorization currently eclipse colorization experience infrastructure found get good performance improvement switching based scanner consider moving reason,13
447,447,APSTUD-4655,use partitioning use partitioning currently eclipse partitioning experience infrastructure found get good performance improvement switching based scanner consider moving reason,Use JFlex scanners for JavaScript partitioning use partitioning currently eclipse partitioning experience infrastructure found get good performance improvement switching based scanner consider moving reason,5
448,448,APSTUD-4661,refresh native polling turned restart refresh native polling turned restart latest release immediately usage every corresponding refresh every guess system option refresh native polling polling rather regardless whether anything refresh native polling menu turn system fine however restart option meaning guess option reading setting correctly saved perhaps getting saved file bug preference set beyond restart course like second bug guess quite refresh much system fairly old machine guessing machine course vary fine version repeat guess inefficient method involved refresh still resolved anyway hopefully replicate type select bottom get refresh option unselect restart studio go back preference hopefully see selected attached two first option second showing option selected,Refresh using Native Hooks or Polling Can't be Turned off (reappears after restart) refresh native polling turned restart latest release immediately usage every corresponding refresh every guess system option refresh native polling polling rather regardless whether anything refresh native polling menu turn system fine however restart option meaning guess option reading setting correctly saved perhaps getting saved file bug preference set beyond restart course like second bug guess quite refresh much system fairly old machine guessing machine course vary fine version repeat guess inefficient method involved refresh still resolved anyway hopefully replicate type select bottom get refresh option unselect restart studio go back preference hopefully see selected attached two first option second showing option selected,8
449,449,APSTUD-4662,unable cloak unable cloak new unable cloak reproduce set connection project instruction display deployment right click folder project select publish cloak file type result folder show cloaking decorator actual result decorator added folder icon,Unable to cloak folders unable cloak new unable cloak reproduce set connection project instruction display deployment right click folder project select publish cloak file type result folder show cloaking decorator actual result decorator added folder icon,8
450,450,APSTUD-4663,git recognize file git recognize file version git recognize file commit option stay disabled also asterisk character next file name marked asterisk commit new,Git doesn't recognize file changes git recognize file version git recognize file commit option stay disabled also asterisk character next file name marked asterisk commit new,8
451,451,APSTUD-4665,improve insert proposal trigger character logic improve insert proposal trigger character logic run situation time try write use e event write e else probably algorithm use,"Improve ""Insert Proposal' trigger character logic improve insert proposal trigger character logic run situation time try write use e event write e else probably algorithm use",13
452,452,APSTUD-4666,unstaged file deletion git restore file unstaged file deletion git restore file file staged deletion see commit choose revert deletion disappear commit actually get likely need handle revert ing specially run git file path,Reverting an unstaged file deletion in git doesn't restore the deleted file unstaged file deletion git restore file file staged deletion see commit choose revert deletion disappear commit actually get likely need handle revert ing specially run git file path,8
453,453,APSTUD-4670,multiple file multiple file git commit dialogue multiple file multiple file git commit dialogue time file saved added unstaged list even already lead long repetitive list git commit dialogue also cause displayed correctly behaviour version,Multiple saves of same file => multiple listings of file in git commit dialogue multiple file multiple file git commit dialogue time file saved added unstaged list even already lead long repetitive list git commit dialogue also cause displayed correctly behaviour version,8
454,454,APSTUD-4671,code completion work context another file code completion work context another file see attached example,Code completion does not work from the context of another file code completion work context another file see attached example,8
455,455,APSTUD-4677,conflicting dependency update beta nightly conflicting dependency update beta nightly already tried start administrator reload update site check update luck quote cannot complete install conflicting dependency studio feature feature group currently browser integration feature group one following browser browser cannot satisfy dependency studio core feature feature group feature feature group cannot satisfy dependency studio feature feature group feature studio feature group cannot satisfy dependency studio feature studio feature group feature feature group cannot satisfy dependency browser integration feature feature group cannot satisfy dependency browser integration feature group quote error log quote entry eclipse core message job found still running platform shutdown shutdown usage quote error log pressing check update quote session eclipse unknown version vendor sun arch command line arch entry eclipse equinox message operation subentry eclipse equinox director message cannot complete install conflicting dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message currently browser integration feature group subentry eclipse equinox director message one following subentry eclipse equinox director message browser subentry eclipse equinox director message browser subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio core feature feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message feature studio feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature studio feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature feature group subentry eclipse equinox director message subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature group subentry eclipse equinox director message entry eclipse equinox message operation subentry eclipse equinox director message cannot complete install conflicting dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message currently browser integration feature group subentry eclipse equinox director message one following subentry eclipse equinox director message browser subentry eclipse equinox director message browser subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio core feature feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message feature studio feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature studio feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature feature group subentry eclipse equinox director message subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature group subentry eclipse equinox director message entry eclipse equinox message operation subentry eclipse equinox director message cannot complete install conflicting dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message currently browser integration feature group subentry eclipse equinox director message one following subentry eclipse equinox director message browser subentry eclipse equinox director message browser subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio core feature feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message feature studio feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature studio feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature feature group subentry eclipse equinox director message subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature group subentry eclipse equinox director message entry eclipse equinox message operation subentry eclipse equinox director message cannot complete install conflicting dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message currently browser integration feature group subentry eclipse equinox director message one following subentry eclipse equinox director message browser subentry eclipse equinox director message browser subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio core feature feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message feature studio feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature studio feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature feature group subentry eclipse equinox director message subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature group subentry eclipse equinox director message entry eclipse equinox message operation subentry eclipse equinox director message cannot complete install conflicting dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message currently browser integration feature group subentry eclipse equinox director message one following subentry eclipse equinox director message browser subentry eclipse equinox director message browser subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio core feature feature group subentry eclipse equinox director message feature feature group,Conflicting dependency when update Aptana on beta or nightly repo conflicting dependency update beta nightly already tried start administrator reload update site check update luck quote cannot complete install conflicting dependency studio feature feature group currently browser integration feature group one following browser browser cannot satisfy dependency studio core feature feature group feature feature group cannot satisfy dependency studio feature feature group feature studio feature group cannot satisfy dependency studio feature studio feature group feature feature group cannot satisfy dependency browser integration feature feature group cannot satisfy dependency browser integration feature group quote error log quote entry eclipse core message job found still running platform shutdown shutdown usage quote error log pressing check update quote session eclipse unknown version vendor sun o arch command line o arch entry eclipse equinox message operation subentry eclipse equinox director message cannot complete install conflicting dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message currently browser integration feature group subentry eclipse equinox director message one following subentry eclipse equinox director message browser subentry eclipse equinox director message browser subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio core feature feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message feature studio feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature studio feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature feature group subentry eclipse equinox director message subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature group subentry eclipse equinox director message entry eclipse equinox message operation subentry eclipse equinox director message cannot complete install conflicting dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message currently browser integration feature group subentry eclipse equinox director message one following subentry eclipse equinox director message browser subentry eclipse equinox director message browser subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio core feature feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message feature studio feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature studio feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature feature group subentry eclipse equinox director message subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature group subentry eclipse equinox director message entry eclipse equinox message operation subentry eclipse equinox director message cannot complete install conflicting dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message currently browser integration feature group subentry eclipse equinox director message one following subentry eclipse equinox director message browser subentry eclipse equinox director message browser subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio core feature feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message feature studio feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature studio feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature feature group subentry eclipse equinox director message subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature group subentry eclipse equinox director message entry eclipse equinox message operation subentry eclipse equinox director message cannot complete install conflicting dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message currently browser integration feature group subentry eclipse equinox director message one following subentry eclipse equinox director message browser subentry eclipse equinox director message browser subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio core feature feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message feature studio feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio feature studio feature group subentry eclipse equinox director message feature feature group subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature feature group subentry eclipse equinox director message subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message browser integration feature group subentry eclipse equinox director message entry eclipse equinox message operation subentry eclipse equinox director message cannot complete install conflicting dependency subentry eclipse equinox director message studio feature feature group subentry eclipse equinox director message currently browser integration feature group subentry eclipse equinox director message one following subentry eclipse equinox director message browser subentry eclipse equinox director message browser subentry eclipse equinox director message cannot satisfy dependency subentry eclipse equinox director message studio core feature feature group subentry eclipse equinox director message feature feature group,8
456,456,APSTUD-4680,error code error code reproduce copy paste recurring payment shift f file error error date message error code editor please submit bug report studio support include relevant code triggered error severity error product studio product session data eclipse unknown version vendor apple arch cocoa framework command line cocoa arch,Error when formatting PHP code error code reproduce copy paste recurring payment shift f file error error date message error code editor please submit bug report studio support include relevant code triggered error severity error product studio product session data eclipse unknown version vendor apple o arch cocoa framework command line o cocoa arch,8
457,457,APSTUD-4682,folder make load studio folder make load studio studio folder make clear studio possible place folder folder automatically studio eclipse install eclipse easy way reproduce small handy always worked studio make load error log empty usual without thing folder eclipse indigo loaded normally usual attached file configuration log log help studio installation configuration tab,Placing plugin under dropins folder do not make him load under standalone Aptana Studio 3.1.1 folder make load studio studio folder make clear studio possible place folder folder automatically studio eclipse install eclipse easy way reproduce small handy always worked studio make load error log empty usual without thing folder eclipse indigo loaded normally usual attached file configuration log log help studio installation configuration tab,8
458,458,APSTUD-4684,limit number colored improve performance limit number colored improve performance found limiting number used huge difference performance simple fix limit add past column line may additional gain reduce number say skip match default color,Limit number of columns colored to improve performance limit number colored improve performance found limiting number used huge difference performance simple fix limit add past column line may additional gain reduce number say skip match default color,8
459,459,APSTUD-4688,certain break certain break certain cause fail example code class test private array code quote build error content differ around position input output quote also seen else seem reproduce something like code true comment comment else true code go complex might comma last element hard reproduce test code code button array label array left signal use count array file button code,Certain comments break PHP formatting certain break certain cause fail example code class test private array code quote build error content differ around position input output quote also seen else seem reproduce something like code true comment comment else true code go complex might comma last element hard reproduce test code code button array label array left signal use count array file button code,5
460,460,APSTUD-4690,investigate replacement investigate replacement ticket investigation complexity validation framework need encapsulate ease migration u accept current comment based,Investigate replacement for JSLint investigate replacement ticket investigation complexity validation framework need encapsulate ease migration u accept current comment based,20
461,461,APSTUD-4691,investigate identical investigate identical ticket investigation complexity validation framework need encapsulate current approach custom ast walking allow validation ease migration accept current comment based,Investigate creating JSHint-identical validator investigate identical ticket investigation complexity validation framework need encapsulate current approach custom ast walking allow validation ease migration accept current comment based,20
462,462,APSTUD-4692,research available interact studio research available interact studio possible use soap service developer display use connector part relevant support use tool studio display command line interface,Research the available options to interact with JIRA from Studio research available interact studio possible use soap service developer display use connector part relevant support use tool studio display command line interface,13
463,463,APSTUD-4693,implement manager class implement manager class class handle need complete ticket within studio e g user login submit ticket related possibly class report unit cover scenario,Implement a Jira Manager class implement manager class class handle need complete ticket within studio e g user login submit ticket related possibly class report unit cover scenario,13
464,464,APSTUD-4694,provide preference page manage user account provide preference page manage user account preference page allow user enter password well link create account account information persist upon studio restart,Provide a preference page to manage user's JIRA account provide preference page manage user account preference page allow user enter password well link create account account information persist upon studio restart,5
465,465,APSTUD-4695,create user submit ticket create user submit ticket help studio submit ticket menu display user could enter following information type bug feature improvement summary reproduce desired could automatically obtain following ide project studio titanium studio version studio version either box eclipse case attach studio log file output help studio run diagnostic test could auto attach user could choose checked default ticket successfully pop corresponding message link ticket,Create the UI for user to submit a JIRA ticket create user submit ticket help studio submit ticket menu display user could enter following information type bug feature improvement summary reproduce desired could automatically obtain following ide project studio titanium studio version studio version either box eclipse case attach studio log file output help studio run diagnostic test could auto attach user could choose checked default ticket successfully pop corresponding message link ticket,8
466,466,APSTUD-4696,git commit wrong git commit wrong git history view commit displayed long commit hard read please see picture added see log terminal list view display first line message subject view display proper line,Linebreak in git commit messages is wrong git commit wrong git history view commit displayed long commit hard read please see picture added see log terminal list view display first line message subject view display proper line,8
467,467,APSTUD-4697,outline dependent content variable outline dependent content variable file string variable attribute injection outline generate example outline function value class fail return span value span example outline function value success return span value span example outline function value success return span value span,PHP Outline is not generated (dependent on HTML content in a variable) outline dependent content variable file string variable attribute injection outline generate example outline function value class fail return span value span example outline function value success return span value span example outline function value success return span value span,5
468,468,APSTUD-4699,path document root server start slash path document root server start slash problem window platform cause unable start use year problem move work version studio nightly pro apache problem problem come web setting studio web server simple web server external web server document root select web root press automatic add slash path remove press add forever see screen shot cause able start press button translate see happen,"Aptana forces the path of the Document root on server to start with a ""/"" (slash) path document root server start slash problem window platform cause unable start use year problem move work version studio nightly pro apache problem problem come web setting studio web server simple web server external web server document root select web root press automatic add slash path remove press add forever see screen shot cause able start press button translate see happen o o",5
469,469,APSTUD-4701,ruble editor open full path file additional file ruble editor open full path file additional file file intending open also additional file sure,"Ruble::Editor.open(""/full/path/to/file"") pulls up additional tmp file ruble editor open full path file additional file file intending open also additional file sure",8
470,470,APSTUD-4703,fix revert system fix revert system deploy new titanium release deploy new location time location old content system old update site exist order able revert previous version suggest use mirror task merge previous though might different approach use well code mirror source build destination kind location location compressed compress name name destination kind artifact location location compressed compress name artifact name false mirror code merge keep merge build server tagged update part version however maybe better way automatically figure merge live fix upgrade two deployment bash one titanium studio ruby release one studio take list merge new new location test combined version version version b able revert version assuming b update site,Fix revert system fix revert system deploy new titanium release deploy new location time location old content system old update site exist order able revert previous version suggest use mirror task merge previous though might different approach use well code mirror source build destination kind location location compressed compress name name destination kind artifact location location compressed compress name artifact name false mirror code merge keep merge build server tagged update part version however maybe better way automatically figure merge live fix upgrade two deployment bash one titanium studio ruby release one studio take list merge new new location test combined version version version b able revert version assuming b update site,20
471,471,APSTUD-4704,error pattern error pattern editor window tab file focus following error pattern entry eclipse workbench message code plug eclipse workbench stack pattern pattern unknown source pattern range unknown source pattern unknown source pattern sequence unknown source pattern unknown source pattern unknown source pattern sequence unknown source pattern unknown source pattern compile unknown source pattern unknown source pattern compile unknown source editor editor common text evaluate eclipse text editor editor beaver parser parser beaver parser parser beaver parser parse parser beaver parser parse parser editor parse parse parse parse editor common editor common outline editor outline editor common outline eclipse eclipse eclipse eclipse eclipse eclipse eclipse run eclipse custom eclipse eclipse eclipse eclipse eclipse eclipse run eclipse eclipse eclipse eclipse eclipse eclipse editor common outline eclipse eclipse part eclipse part eclipse part eclipse internal run eclipse core run eclipse core platform run platform eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse eclipse eclipse eclipse eclipse shell shell eclipse shell shell eclipse control control eclipse canvas canvas eclipse eclipse shell shell eclipse display display eclipse internal native method eclipse internal eclipse eclipse control control eclipse display display eclipse internal native method eclipse internal eclipse eclipse control control eclipse display display eclipse internal native method eclipse internal eclipse eclipse control control eclipse display display eclipse internal native method eclipse internal eclipse eclipse control control eclipse display display eclipse internal native method eclipse internal eclipse eclipse control control eclipse display display eclipse internal native method eclipse internal eclipse eclipse control control eclipse display display eclipse internal native method eclipse internal eclipse eclipse control control eclipse display display eclipse internal native method eclipse internal eclipse eclipse control control eclipse display display eclipse internal native method eclipse internal eclipse eclipse control control eclipse display display eclipse internal native method eclipse internal eclipse eclipse control control eclipse canvas canvas eclipse display display eclipse internal native method eclipse internal eclipse eclipse control control eclipse canvas canvas eclipse display display eclipse internal native method eclipse internal eclipse display display eclipse internal workbench workbench eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke unknown source sun reflect invoke unknown source reflect method invoke unknown source eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main,GUI error: java/util/regex/Pattern$4 error pattern editor window tab file focus following error pattern entry eclipse workbench message code plug eclipse workbench stack pattern pattern unknown source pattern range unknown source pattern unknown source pattern sequence unknown source pattern unknown source pattern unknown source pattern sequence unknown source pattern unknown source pattern compile unknown source pattern unknown source pattern compile unknown source editor editor common text evaluate eclipse text editor editor beaver parser parser beaver parser parser beaver parser parse parser beaver parser parse parser editor parse parse parse parse editor common editor common outline editor outline editor common outline eclipse eclipse eclipse eclipse eclipse eclipse eclipse run eclipse custom eclipse eclipse eclipse eclipse eclipse eclipse run eclipse eclipse eclipse eclipse eclipse eclipse editor common outline eclipse eclipse part eclipse part eclipse part eclipse internal run eclipse core run eclipse core platform run platform eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse internal eclipse eclipse eclipse eclipse eclipse shell shell eclipse shell shell eclipse control control eclipse canvas canvas eclipse eclipse shell shell eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse canvas canvas eclipse display display eclipse internal o native method eclipse internal o o eclipse eclipse control control eclipse canvas canvas eclipse display display eclipse internal o native method eclipse internal o o eclipse display display eclipse internal workbench workbench eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke unknown source sun reflect invoke unknown source reflect method invoke unknown source eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main,8
