,Unnamed: 0,issuekey,title,description,storypoint
222,222,JSW-6078,plan mode layout bring closable detail view allow closable epic panel plan mode layout bring closable detail view allow closable epic panel testing q need test matrix open backlog exist exist detail view open closed help text x q check minimum resolution x q look try long reasonable length data relevantly displayed x,Plan mode layout for 3 panels (to bring in the closable detail view and allow closable Epic panel) plan mode layout bring closable detail view allow closable epic panel testing q need test matrix open backlog exist exist detail view open closed help text x q check minimum resolution x q look try long reasonable length data relevantly displayed x,2
223,223,JSW-6079,temporary menu option hide show plan mode temporary menu option hide show plan mode testing q temporary mean user know get used q interact x toggle menu state current state epic panel see q play nicely together x yes q hide show mean entire panel go away actually mean expand collapse x expand collapse q must test pan mode expanded un backlog empty filled detail view open closed x q work report mode back x q across x think user state q permission non anonymous x anyone,Temporary tools menu option to hide/show Epics (only on plan mode) temporary menu option hide show plan mode testing q temporary mean user know get used q interact x toggle menu state current state epic panel see q play nicely together x yes q hide show mean entire panel go away actually mean expand collapse x expand collapse q must test pan mode expanded un backlog empty filled detail view open closed x q work report mode back x q across x think user state q permission non anonymous x anyone,2
224,224,JSW-6080,make sure get included sprint moment backlog get put sprint make sure get included sprint moment backlog get put sprint epic backlog list starting sprint included testing q check backlog area feature epic available backlog list drag drop feature disabled drag drop like issue type bug story,Make sure that Epics do not get included in to the sprint (at the moment they are in the backlog and get put in to a sprint) make sure get included sprint moment backlog get put sprint co epic backlog list starting sprint included testing q check backlog area feature epic available backlog list drag drop feature disabled drag drop like issue type bug story,1
225,225,JSW-6081,drop epic view link drop epic view link implement drop menu include view link middle click open new tab work testing q make sure open drop x panel x dragging within backlog x quick instant filter x switching x open detail view x x opening,Drop down on Epic with View in JIRA link drop epic view link co implement drop menu include view link middle click open new tab work testing q make sure open drop x panel x dragging within backlog x quick instant filter x switching x open detail view x x opening,2
226,226,JSW-6082,allow story unassigned epic allow story unassigned epic minimum criterion cross booger warning removal goal work design actually design implementation testing q remove epic q epic automatically unassigned yes q issue currently visible due filter column issue visible mechanism,Allow a story to be unassigned from any Epic allow story unassigned epic minimum criterion cross booger warning removal goal work design actually design implementation testing q remove epic q epic automatically unassigned yes q issue currently visible due filter column issue visible mechanism,1
227,227,JSW-6083,implement unestimated progress bar implement unestimated progress bar section bar number estimate applied uncoloured line section bar count estimate applied issue put expanded epic information panel unestimated testing q handle filtering q epic bar show zero small small q estimate statistic selected board one always selected q removed sprint x q last one removed x q another one added x,Implement estimated vs unestimated stories progress bar implement unestimated progress bar co section bar number estimate applied uncoloured line section bar count estimate applied issue put expanded epic information panel unestimated testing q handle filtering q epic bar show zero small small q estimate statistic selected board one always selected q removed sprint x q last one removed x q another one added x,2
228,228,JSW-6084,implement estimate done estimate undone progress bar implement estimate done estimate undone progress bar green sum estimate value line unfilled section sum estimate value incompleted estimate put expanded epic information panel testing q handle x change q bar estimation statistic board x always q non story estimate chosen x bar represent whatever estimate statistic used q estimate x nothing left outstanding right unless estimation statistic issue count one story estimate incompleted empty q summed well x used estimate q bar update invalid estimate x q bar update estimate change story sprint x change estimate story sprint yes q bar update drag story sprint x added epic,Implement the estimate done vs estimate undone progress bar implement estimate done estimate undone progress bar co green sum estimate value line unfilled section sum estimate value incompleted estimate put expanded epic information panel testing q handle x change q bar estimation statistic board x always q non story estimate chosen x bar represent whatever estimate statistic used q estimate x nothing left outstanding right unless estimation statistic issue count one story estimate incompleted empty q summed well x used estimate q bar update invalid estimate x q bar update estimate change story sprint x change estimate story sprint yes q bar update drag story sprint x added epic,3
229,229,JSW-6085,make expanded status epic sticky make expanded status epic sticky included store expanded state multiple,Make expanded status of Epic sticky make expanded status epic sticky co included store expanded state multiple,2
230,230,JSW-6086,make selected status epic make selected status epic include addition selected status issue discussion selection across tiered parent child mimic common like mail folder selected child item selected folder secondary selection still active active selection thinking light showing epic right think want select epic primary action filter backlog list may add though manually display issue epic epic selection add next iteration design,Make selected status of Epic remembered make selected status epic co include addition selected status issue discussion selection across tiered parent child mimic common like mail folder selected child item selected folder secondary selection still active active selection thinking light showing epic right think want select epic primary action filter backlog list may add though manually display issue epic epic selection add next iteration design,3
231,231,JSW-6087,multiple select epic filtering multiple select epic filtering may additional story shown around giving additional way knowing backlog epic originally put epic label backlog backlog might problematic martin active area merit add design task explore,Multiple select for Epic filtering multiple select epic filtering may additional story shown around giving additional way knowing backlog epic originally put epic label backlog backlog might problematic martin active area merit add design task explore,2
232,232,JSW-6090,allow colour swatch epic allow colour swatch epic fixed palette start edit issue permission use colour custom field testing q open colour picker interact following x detail panel x switching x drag drop x create delete x x select x opening menu x quick instant x new issue x create new epic x anything missing q exact colour chosen another epic x q default still rotated x q,Allow editing of the colour swatch for an Epic allow colour swatch epic co fixed palette start edit issue permission use colour custom field testing q open colour picker interact following x detail panel x switching x drag drop x create delete x x select x opening menu x quick instant x new issue x create new epic x anything missing q exact colour chosen another epic x q default still rotated x q,5
233,233,JSW-6091,show epic label detail view story show epic label detail view story show plan work mode show sub testing q make sure detail view label update removal x q get x q make sure color correctly x need worry colour text representation,Show Epic label in detail view for story show epic label detail view story co show plan work mode show sub testing q make sure detail view label update removal x q get x q make sure color correctly x need worry colour text representation,1
234,234,JSW-6110,add enable epic box getting screen like scrum support add enable epic box getting screen like scrum support testing x sure check visibility non anonymous non anon x sure check multiple,Add 'Enable Epic Labs' box on to Getting Started screen (like it was for Scrum support) add enable epic box getting screen like scrum support testing x sure check visibility non anonymous non anon x sure check multiple,2
235,235,JSW-6128,board configuration specify day working day shade area graph guideline level point board configuration specify day working day shade area graph guideline level point default new show sat server chart sprint report default server allow display used new tab configuration allow additional day weekend setting use default rather sat sun development q must test switch standard time daylight x tested q non working day valid x q day marked non working day x tested q sprint non working day x tested q support day weekend aka case x q chart displayed client user profile server chart line sprint x q non working day time period shaded area x tested q non working overlap x q surprise previously considered x,"Have checkboxes in board configuration for Burndown to specify days that are not working days, shade that area of the graph and have the guideline be level at that point board configuration specify day working day shade area graph guideline level point default new show sat server chart sprint report default server allow display used new tab configuration allow additional day weekend setting use default rather sat sun development q must test switch standard time daylight x tested q non working day valid x q day marked non working day x tested q sprint non working day x tested q support day weekend aka case x q chart displayed client user profile server chart line sprint x q non working day time period shaded area x tested q non working overlap x q surprise previously considered x",8
236,236,JSW-6152,developer would like custom appear administration interface developer would like custom appear administration interface final behavior epic status everything like original configuration lock field otherwise lock field unless appropriate field scheme zero case add unless case introduce without option fix lock field fix field fix searcher rank field change level field creation plus message field normally field default rank field fixed context locked new around configuration specify custom custom field restricted edit create issue global context epic link show sprint show rank show global context epic status show epic name show require renderer default text epic color show must also ensure correct configuration locking development q one since rely release system field provided therefore locked definition q rank field also fix lock default rank field,"As a GH developer, I would like for the custom fields that GH creates to appear as ""managed"" in JIRA's administration interface developer would like custom appear administration interface final behavior epic status everything like original configuration lock field otherwise lock field unless appropriate field scheme zero case add unless case introduce without option fix lock field fix field fix searcher rank field change level field creation plus message field normally field default rank field fixed context locked new around configuration specify custom custom field restricted edit create issue global context epic link show sprint show rank show global context epic status show epic name show require renderer default text epic color show must also ensure correct configuration locking development q one since rely release system field provided therefore locked definition q rank field also fix lock default rank field",3
237,237,JSW-6212,user would like add active sprint epic user would like add active sprint epic allow dragging story make sure area backlog indicate anything might make user think dropping story sprint testing q select drag epic active sprint yes q select active sprint backlog drag epic x q panel drag work way would open q drag screen non visible space nothing else q active sprint already another epic drag new one issue affected new epic q quick instant filter dragging selectable q difference epic expanded,"As a user, I would like to add issues in an active sprint to an epic user would like add active sprint epic co allow dragging story make sure area backlog indicate anything might make user think dropping story sprint testing q select drag epic active sprint yes q select active sprint backlog drag epic x q panel drag work way would open q drag screen non visible space nothing else q active sprint already another epic drag new one issue affected new epic q quick instant filter dragging selectable q difference epic expanded",3
238,238,JSW-6232,allow edit epic label allow edit epic label testing q make sure test opening edit making change following x detail panel x switching x drag drop x create delete x x select x opening menu x quick instant x new issue x create new epic x anything missing q test foreign character work work q try long reasonable input input limited reasonable length q tab submit well yes initiate edit next epic think,Allow inline edit of Epic label allow edit epic label testing q make sure test opening edit making change following x detail panel x switching x drag drop x create delete x x select x opening menu x quick instant x new issue x create new epic x anything missing q test foreign character work work q try long reasonable input input limited reasonable length q tab submit well yes initiate edit next epic think,5
239,239,JSW-6237,user would like see feedback epic plan mode user would like see feedback epic plan mode show success message link issue view must applied create epic button used well regular quick create c keyboard testing q epic added another project board message displayed q board project epic added one message shown regardless whether epic screen,"As a user, I would like to see some feedback after creating an epic on Plan Mode user would like see feedback epic plan mode show success message link issue view must applied create epic button used well regular quick create c keyboard testing q epic added another project board message displayed q board project epic added one message shown regardless whether epic screen",1
240,240,JSW-6294,improve epic linking code perform multiple improve epic linking code perform multiple code order opt indexing collect require indexing perform bulk index end operation,Improve epic linking code to not perform multiple re-indexes improve epic linking code perform multiple code order opt indexing collect require indexing perform bulk index end operation,5
241,241,JSW-6308,restore feedback link header restore feedback link header put bottom like give feedback continue saying give feedback apply treatment,Restore the feedback link in the ROTP header restore feedback link header co put bottom like give feedback continue saying give feedback apply treatment,1
242,242,JSW-6312,implement jump vertical jump part continuous page implement jump vertical jump part continuous page implement icon bar left continuous page e heading tab selection status visible section icon section state detail view current functionality break development q make sure well functionality keyboard moving need remember currently selected tab moving next issue mode q third party affect layout occupy space maximum x q large edit like description field play new continuous page jump move content relative change size q able switch back like like option legacy continuous improvement q jump work window size window size make difference though taken account size detail view content q still work accessible tab key q hidden default screen like description x hidden r please test q always hidden detail view closed displayed hidden since within container removed q item exceed available space unlikely usage behaviour overflow content area clipping ellipsis would help much fit digit q exceed available space unlikely usage possible point point would clipped unavailable click content q detail view render issue selected yes note single column state plan mode work mode,Implement 'Jump Nav' (vertical icons for tabs which jump to the part on the continuous page) implement jump vertical jump part continuous page co implement icon bar left continuous page e heading tab selection status visible section icon section state detail view current functionality break development q make sure well functionality keyboard moving need remember currently selected tab moving next issue mode q third party affect layout occupy space maximum x q large edit like description field play new continuous page jump move content relative change size q able switch back like like option legacy continuous improvement q jump work window size window size make difference though taken account size detail view content q still work accessible tab key q hidden default screen like description x hidden r please test q always hidden detail view closed displayed hidden since within container removed q item exceed available space unlikely usage behaviour overflow content area clipping ellipsis would help much fit digit q exceed available space unlikely usage possible point point would clipped unavailable click content q detail view render issue selected yes note single column state plan mode work mode,8
243,243,JSW-6313,user want performance epic issue statistic want date data user want performance epic issue statistic want date data currently dragging epic issue count epic update need update statistic shown given epic see testing q write soke test try difference size data x q made client side x q impact client side otherwise affect responsiveness x q need checked x,"As a user, I want improved performance of epic issue statistics updates because I want up-to-date data  user want performance epic issue statistic want date data currently dragging epic issue count epic update need update statistic shown given epic see testing q write soke test try difference size data x q made client side x q impact client side otherwise affect responsiveness x q need checked x",5
244,244,JSW-6339,allow use sprint name find sprint allow use sprint name find sprint must sprint name start date id choosing option sprint id must accept sprint name even unique sprint id,Allow the use of Sprint name in JQL to find issues in a sprint allow use sprint name find sprint co must sprint name start date id choosing option sprint id must accept sprint name even unique sprint id,5
245,245,JSW-6346,epic label must apply relevant field default epic label must apply relevant field default currently epic label field made default field configuration logic need change include field configuration used epic issue type project testing q logic also extend recreation epic label field yes field made q another field scheme duplicate name id field id,"Epic Label requireness must apply to all relevant Field Configurations, not just the Default epic label must apply relevant field default currently epic label field made default field configuration logic need change include field configuration used epic issue type project testing q logic also extend recreation epic label field yes field made q another field scheme duplicate name id field id",3
246,246,JSW-6355,nan,,2
247,247,JSW-6356,nan,,2
248,248,JSW-6370,user would like done show plan mode user would like done show plan mode would based value epic status field status see sub task writing upgrade task show confirmation user epic done plan mode done part upgrade task convert resolution set epic status done status set epic label issue detail view still show even parent shown epic panel,"As a user, I would like for ""Done"" epics to not show up in Plan Mode user would like done show plan mode would based value epic status field status see sub task writing upgrade task co show confirmation user epic done plan mode done part upgrade task convert resolution set epic status done status set epic label issue detail view still show even parent shown epic panel",3
249,249,JSW-6372,user would like easily see update epic status epic plan mode user would like easily see update epic status epic plan mode single menu item mark done confirmation testing q reopen epic via menu must reopen epic via view issue q test epic status stale date try dragging epic around marking epic done state stale ill effect issue still similarly issue epic since removed work afterwards epic disappear q last issue epic removed normal q status affect quick instant epic epic selected filtering active marked done filter removed affect q change epic way status messing epic yes custom field configure continue work one option left pick last option one set marking done,"As a user, I would like to easily see and update the Epic Status of an epic in Plan Mode user would like easily see update epic status epic plan mode co single menu item mark done confirmation testing q reopen epic via menu must reopen epic via view issue q test epic status stale date try dragging epic around marking epic done state stale ill effect issue still similarly issue epic since removed work afterwards epic disappear q last issue epic removed normal q status affect quick instant epic epic selected filtering active marked done filter removed affect q change epic way status messing epic yes custom field configure continue work one option left pick last option one set marking done",3
250,250,JSW-6377,user would like display number agile board user would like display number agile board use voting facility get guideline backlog mode agile board would love see number agile board mode could go two display number backlog display number detail view agile board latter acceptable probably easier get recommend put people section area link tally directly page view issue,"As a user, I would like to display the number of votes in the agile board. user would like display number agile board use voting facility get guideline backlog mode agile board would love see number agile board mode could go two display number backlog display number detail view agile board latter acceptable probably easier get recommend put people section area link tally directly page view issue",1
251,251,JSW-6389,user would like see linked epic plan mode user would like see linked epic plan mode would awesome entry epic area let call ungrouped epic found painful scroll entire backlog find right issue click drag way top drop right epic issue item dragged unassociated epic currently connected development q item assigned way tell empty without count q x epic link automatically add issue unlinked epic correct v good note q unlinked epic update new addition case currently selected yes q include within backlog also work mode epic filtering plan mode active listed top q board require refresh order display newly linked update epic filtering full page reload,As a user I would like to see which issues are not linked to an Epic in the plan mode user would like see linked epic plan mode would awesome entry epic area let call ungrouped epic found painful scroll entire backlog find right issue click drag way top drop right epic issue item dragged unassociated epic currently connected development q item assigned way tell empty without count q x epic link automatically add issue unlinked epic correct v good note q unlinked epic update new addition case currently selected yes q include within backlog also work mode epic filtering plan mode active listed top q board require refresh order display newly linked update epic filtering full page reload,1
252,252,GHS-6391,epic progress report epic progress report show status epic board along number complete incomplete unestimated include done link epic single epic report epic,All Epic Progress Report epic progress report show status epic board along number complete incomplete unestimated include done link epic single epic report epic,5
253,253,JSW-6391,epic progress report epic progress report show status epic board along number complete incomplete unestimated include done link epic single epic report epic,All Epic Progress Report epic progress report show status epic board along number complete incomplete unestimated include done link epic single epic report epic,5
254,254,JSW-6392,single epic progress report single epic progress report epic report three epic progress chart epic creation time current date line issue count line unestimated issue count line total amount work selected estimation statistic line work selected estimation statistic like sprint show non working day two vertical scale count estimate summary current epic status like current statistic plan mode table showing currently assigned current status done testing q converted vice displayed table x q table length number break x q epic closed done report still available indication history x q another epic vice x q dynamically x q visit report another non epic x,Single Epic Progress Report single epic progress report epic report three epic progress chart epic creation time current date line issue count line unestimated issue count line total amount work selected estimation statistic line work selected estimation statistic like sprint show non working day two vertical scale count estimate summary current epic status like current statistic plan mode table showing currently assigned current status done testing q converted vice displayed table x q table length number break x q epic closed done report still available indication history x q another epic vice x q dynamically x q visit report another non epic x,8
255,255,GHS-6404,user would like quick link epic epic report view issue page user would like quick link epic epic report view issue page epic report link agile web panel open report current epic like sprint link open board multiple,"As a user, I would like a quick link to an epic's Epic Report on the View Issue page user would like quick link epic epic report view issue page epic report link agile web panel open report current epic like sprint link open board multiple",2
256,256,JSW-6404,user would like quick link epic epic report view issue page user would like quick link epic epic report view issue page epic report link agile web panel open report current epic like sprint link open board multiple,"As a user, I would like a quick link to an epic's Epic Report on the View Issue page user would like quick link epic epic report view issue page epic report link agile web panel open report current epic like sprint link open board multiple",2
257,257,JSW-6406,view board link epic take scrum despite epic epic panel plan mode view board link epic take scrum despite epic epic panel plan mode need modify calculation done operation offer take plan mode q would epic selected could strange would apply filtering epic selected testing q make sure searching issue id epic name prevent searching duplicate sure issue id q performant across many like hard say basically added one clause query perform differently already need verification tough q panel panel epic selected epic q user permission see board project epic involved x sure produce case let speak together,"The ""View on Board"" link for an epic does not take you to any scrum boards, despite the epic appearing in the Epic Panel in plan mode view board link epic take scrum despite epic epic panel plan mode need modify calculation done operation offer take plan mode q would epic selected could strange would apply filtering epic selected testing q make sure searching issue id epic name prevent searching duplicate sure issue id q performant across many like hard say basically added one clause query perform differently already need verification tough q panel panel epic selected epic q user permission see board project epic involved x sure produce case let speak together",3
258,258,JSW-6432,planner long backlog would like panel stalk backlog scroll planner long backlog would like panel stalk backlog scroll need separate long epic testing q error page well error absolute position pane q well work tested last last safari last chrome q tab long scroll main pane pane content longer available visible height q try combination selected bad behaviour view port smaller minimum size normal q detail view closed epic pane detail view,"As a planner with a long backlog, I would like the Epics Panel to stalk the backlog as I scroll down planner long backlog would like panel stalk backlog scroll co need separate long epic testing q error page well error absolute position pane q well work tested last last safari last chrome q tab long scroll main pane pane content longer available visible height q try combination selected bad behaviour view port smaller minimum size normal q detail view closed epic pane detail view",3
259,259,JSW-6433,planner would like way create new epic automatically assigned epic planner would like way create new epic automatically assigned epic last issue type unless epic case default story use quick create choose epic let create epic association testing q epic x q x q quick edit epic story x q alert indicate user field x q field displayed screen x q restricted particular group x,"As a planner, I would like a way to create new issues for an epic, so that the issues are automatically assigned to the epic planner would like way create new epic automatically assigned epic co last issue type unless epic case default story use quick create choose epic let create epic association testing q epic x q x q quick edit epic story x q alert indicate user field x q field displayed screen x q restricted particular group x",2
260,260,JSW-6446,update selected epic treatment update selected epic treatment spoke morning see treatment display selection scheme,Update selected epic treatment update selected epic treatment spoke morning see treatment display selection scheme,1
261,261,GHS-6462,allow possible create project time board allow possible create project time board scrum choice allow selection b selection filter c creation new project link getting link new appropriate selection e create sample project go second step sample data selected kill advanced,Allow it to be possible to create a project at the same time as creating a board allow possible create project time board co scrum choice allow selection b selection filter c creation new project link getting link new appropriate selection e create sample project go second step sample data selected kill advanced,5
262,262,JSW-6462,allow possible create project time board allow possible create project time board scrum choice allow selection b selection filter c creation new project link getting link new appropriate selection e create sample project go second step sample data selected kill advanced,Allow it to be possible to create a project at the same time as creating a board allow possible create project time board co scrum choice allow selection b selection filter c creation new project link getting link new appropriate selection e create sample project go second step sample data selected kill advanced,5
263,263,JSW-6463,restore create issue epic restore create issue epic also remember custom preference none create epic testing q switch go create issue aka long queue memory reset hidden refresh page open get reset q edit issue first shown try quick create quick edit quick create independent q open create close reopen actually create good,"Restore ""Create Issue"" dialog preferences after Epic is created restore create issue epic co also remember custom preference none create epic testing q switch go create issue aka long queue memory reset hidden refresh page open get reset q edit issue first shown try quick create quick edit quick create independent q open create close reopen actually create good",2
264,264,JSW-6466,product owner like day sprint gadget new similar day gadget product owner like day sprint gadget new similar day gadget choosing sprint need take non working day account make explicit description gadget mimic behaviour classic version gadget otherwise wallboard compatible call day sprint gadget development q user permission access project gadget permission error message q day calculated server user think would follow server accurate remote user q day honor time day sprint yes q displayed active sprint active sprint error message q displayed sprint closed day,"As a product owner, I'd like a days remaining in sprint gadget for the new boards (similar to the days remaining gadget) product owner like day sprint gadget new similar day gadget choosing sprint need take non working day account make explicit description gadget mimic behaviour classic version gadget otherwise wallboard compatible call day sprint gadget development q user permission access project gadget permission error message q day calculated server user think would follow server accurate remote user q day honor time day sprint yes q displayed active sprint active sprint error message q displayed sprint closed day",3
265,265,JSW-6467,product owner like gadget new similar classic gadget product owner like gadget new similar classic gadget mimic behaviour chart board sprint value chosen user default value auto one first configuration change estimation statistic need wallboard compatible call sprint gadget development q wallboard mode compatible ie specifically work mode q user permission see project gadget either single project one project board get error message saying board find q sprint run end date chart q axis adjust scope addition readjust yes thanks flot q active sprint message like could find active sprint q active sprint project user permission get error message saying board find q user hover data chart user,"As a product owner, I'd like a burndown gadget for the new boards (similar to the existing Classic Burndown gadget) product owner like gadget new similar classic gadget mimic behaviour chart board sprint value chosen user default value auto one first configuration change estimation statistic need wallboard compatible call sprint gadget development q wallboard mode compatible ie specifically work mode q user permission see project gadget either single project one project board get error message saying board find q sprint run end date chart q axis adjust scope addition readjust yes thanks flot q active sprint message like could find active sprint q active sprint project user permission get error message saying board find q user hover data chart user",5
266,266,JSW-6522,user would like confirmation delete future sprint accidentally lose work user would like confirmation delete future sprint accidentally lose work team next something somewhat saying plan somebody accidentally second one subtle grey x top corner sprint impossible rename shuffle work one due single click middle impossible suggest middle also,"As a user, I would like a confirmation when I delete a future sprint so that I don't accidentally lose all my work user would like confirmation delete future sprint accidentally lose work team next something somewhat saying plan somebody accidentally second one subtle grey x top corner sprint impossible rename shuffle work one due single click middle impossible suggest middle also",2
267,267,JSW-6537,po like see epic view issue po like see epic view issue epic panel immediately beneath sub panel like sub panel plus button create new filter list summary issue key done ness icon issue key summary issue type icon status assignee include issue cog per issue order default rank field show linked development q perform large number fine q dont permission see logged user permission see displayed list q support infrastructure possible bulk edit functionality q view issue link q non epic link story converted something else issue currently linked epic via epic link field displayed q epic link also converted story see,"As a PO, I'd like to see the stories of an Epic in JIRA view issue po like see epic view issue co epic panel immediately beneath sub panel like sub panel plus button create new filter list summary issue key done ness icon issue key summary issue type icon status assignee include issue cog per issue order default rank field show linked development q perform large number fine q dont permission see logged user permission see displayed list q support infrastructure possible bulk edit functionality q view issue link q non epic link story converted something else issue currently linked epic via epic link field displayed q epic link also converted story see",5
268,268,JSW-6538,po like see epic story view issue po like see epic story view issue show like label remove agile box development q edit value q see information anonymous user yes,"As a PO, I'd like to see the Epic of a story in JIRA view issue po like see epic story view issue co show like label remove agile box development q edit value q see information anonymous user yes",1
269,269,JSW-6539,user would like able associate issue epic user would like able associate issue epic possible issue operation field edit edit quick edit,"As a user, I would like to be able to associate an issue to an Epic from JIRA user would like able associate issue epic possible issue operation field edit edit quick edit",5
270,270,JSW-6594,clean epic issue link issue type issue clean epic issue link issue type issue epic issue remove epic link linked epic issue epic remove epic link previously part epic issue remove epic link epic linked issue old issue parent epic link issue epic really want unless new issue type epic clean epic label epic color applicable therefore automatically testing q make sure well change epic name field two completely unrelated q disabled either trying convert disable sub sub system q forget add epic link parent one always linked parent,Clean up Epic-Issue link when changing the issue type of an issue clean epic issue link issue type issue epic issue remove epic link linked epic issue epic remove epic link previously part epic issue remove epic link epic linked issue old issue parent epic link issue epic really want unless new issue type epic clean epic label epic color applicable therefore automatically testing q make sure well change epic name field two completely unrelated q disabled either trying convert disable sub sub system q forget add epic link parent one always linked parent,5
271,271,JSW-6615,able query epic assignment history ever assigned epic able query epic assignment history ever assigned epic given epic return history added removed time epic need inform need index involve addition assist querying development q assuming seen view issue page seen anywhere seen directly q epic get error message issue exist q epic converted issue check still epic child link still see data q linked issue converted still show appropriate group incomplete complete q version forward history aka epic link already introduce change previous epic link tracked q surprise previously considered first one story q else think x,Be able to query Epic assignment history of all issues ever assigned with an Epic able query epic assignment history ever assigned epic co given epic return history added removed time epic need inform need index involve addition assist querying development q assuming seen view issue page seen anywhere seen directly q epic get error message issue exist q epic converted issue check still epic child link still see data q linked issue converted still show appropriate group incomplete complete q version forward history aka epic link already introduce change previous epic link tracked q surprise previously considered first one story q else think x,5
272,272,JSW-6616,show table bottom single epic report estimate current done undone undone show table bottom single epic report estimate current done undone undone similar sprint report include key summary current estimate testing q removed epic report current state q table negative thing sprint report q epic visible board contain board another project displayed table report dependent board query q estimation removed board report current estimation per sprint report,"Show table at bottom of single Epic report that shows the estimate (current) for Done, Undone - Estimated, and Undone - Not Estimated stories show table bottom single epic report estimate current done undone undone co similar sprint report include key summary current estimate testing q removed epic report current state q table negative thing sprint report q epic visible board contain board another project displayed table report dependent board query q estimation removed board report current estimation per sprint report",3
273,273,JSW-6629,remove remove remove option welcome mat remove banner create epic testing q make sure upgrade work previously tested empty upgrade different well different q make sure backlog plan mode move properly colored populate properly move epic name empty yet set,Remove Epics from Labs remove co remove option welcome mat remove banner create epic testing q make sure upgrade work previously tested empty upgrade different well different q make sure backlog plan mode move properly colored populate properly move epic name empty yet set,3
274,274,JSW-6636,user like see change history epic history tab epic user like see change history epic history tab epic show change history every time new issue attached detached epic multiple attached epic log one change history entry multiple detached epic log one change use epic link field always child parent testing q tracked history special either tracked different removing special q q change history epic history added removed affected q change history epic nothing,"As a user, I'd like to see change history for my Epic in the history tab for the Epic user like see change history epic history tab epic co show change history every time new issue attached detached epic multiple attached epic log one change history entry multiple detached epic log one change use epic link field always child parent testing q tracked history special either tracked different removing special q q change history epic history added removed affected q change history epic nothing",3
275,275,JSW-6665,put icon top backlog sprint header put icon top backlog sprint header active upcoming backlog currently show message inside container content affected filter remain filter one instant filter quick filter epic filter showing visible e g visible backlog help affecting content container assist removal filtering add icon container title attribute contain message format click clear icon reset board quick epic instant filter instant filter active content would removed reset stretch additionally making issue count available backlog container show current issue count backlog header see linked page sketch testing q apply instant field well x need clear value q selected x change selection q open button x q button clear sprint would display active x need q epic panel closed x need clear epic filter,"Put 'Filtered' icon at top of backlog and in each sprint header, clicking it clears all filters put icon top backlog sprint header active upcoming backlog currently show message inside container content affected filter remain filter one instant filter quick filter epic filter showing visible e g visible backlog help affecting content container assist removal filtering add icon container title attribute contain message format click clear icon reset board quick epic instant filter instant filter active content would removed reset stretch additionally making issue count available backlog container show current issue count backlog header see linked page sketch testing q apply instant field well x need clear value q selected x change selection q open button x q button clear sprint would display active x need q epic panel closed x need clear epic filter",2
276,276,JSW-6666,change epic label field epic name change epic label field epic name rename field epic name rename type field epic name ignore change previously field search epic label replace epic name documentation testing q duplicate field x could cause unexpected much unlikely extreme edge case q field type already system x could cause unexpected much unlikely extreme edge case q quick reference field name x become invalid made field name would epic link though since parent value available,Change Epic Label field to Epic Name change epic label field epic name co rename field epic name rename type field epic name ignore change previously field search epic label replace epic name documentation testing q duplicate field x could cause unexpected much unlikely extreme edge case q field type already system x could cause unexpected much unlikely extreme edge case q quick reference field name x become invalid made field name would epic link though since parent value available,1
