,issuekey,title,description,storypoint
285,JSW-7161,"As Patrick, I want to be able to create a new version",want able create new version shown need populate project name description release date single select aka frother control project selection description field text field apply sensible length input check place enforce limit front end create version displayed user project least one project manage sprint logic analytics track usage also capture length version development q safe yes q version name already show error message,3
286,GHS-7162,"As Patrick, I want to be able to delete a version",want able delete version allow version warn assigned already need action team input,3
287,JSW-7162,"As Patrick, I want to be able to delete a version",want able delete version allow version warn assigned already need action team input,3
288,JSW-7163,"As Patrick, I want to be able to edit details of a version",want able edit version display edit,5
289,GHS-7164,"As Patrick, I want to choose a colour for a version so I can identify it easier in the backlog",want choose colour version identify easier backlog general idea mimic epic functionality,5
290,JSW-7164,"As Patrick, I want to choose a colour for a version so I can identify it easier in the backlog",want choose colour version identify easier backlog general idea mimic epic functionality,5
291,JSW-7165,"As Patrick, I want to assign issues to a version",want assign version one version associated issue feature assign multiple single version easily multiple multiple dragged allow drop version panel possibly explore additional message change cursor issue onto allow drop version panel show message able drag active future backlog refer destructively note experience may good due bad drag drop performance consider invalid drop development q version list stale version exist show issue exist message reload list q issue converted epic attach anyway q issue already part sprint allow q need make sure issue drop version always cancel drop even q group one fail added rest notify user update anything show message saying user permission update issue q properly hidden version tab hidden yes q drag drop work well quick instant yes direct influence,3
292,JSW-7166,"As Patrick, I want to see the version assigned to an issue in the list view so I can quickly identify which issues belong to which versions",want see version assigned issue list view quickly identify belong estimate column spacing still epic associated version lozenge right next estimate version use colour colour available truncation assessed width similar epic issue associated multiple fix show somehow one version lozenge primary version first unreleased version sequence displayed development q version name long truncated via martin review q primary version version version rather alphabetical one x currently ordered alphabetically please talk think different q play open closed affected q remove issue single version multiple remove fix version q one still q version x,2
293,JSW-7168,"As Patrick, I want to be able to filter my backlog to a specific version so I can easily see which stories will be included",want able filter backlog specific version easily see included option without version option single version selection selected version filter epic filtering active epic filter active version filter epic epic filter revert back option development q shift control click work multiple select x q quick filter version filter x q instant filter active x q want link order order backlog x q epic selected version empty selected still drop filter way epic version x q instant filter filter entire backlog x q hierarchy applied x,5
294,GHS-7170,"As Patrick, I want to be able to filter my backlog to a select few versions so I can see which stories will be included in them",nan,3
295,JSW-7170,"As Patrick, I want to be able to filter my backlog to a select few versions so I can see which stories will be included in them",nan,3
296,JSW-7171,"As Patrick, I want to understand the progress towards a version with a single report",want understand progress towards version single report chart need show complete history version scope chart showing total estimate complete estimate total unestimated also display count unestimated start date defined day first story version added version use also display list split complete incomplete incomplete unestimated may want consider full history later story list display epic development q chart look q issue part multiple version displayed permission issue another project user see displayed user see q version displayed added issue count show table q chart first issue added version converted show issue removed,5
297,GHS-7172,"As Patrick, I want to adjust release report projections to simulate and better understand what can be achieved within a version",want adjust release report simulate better understand within version allow percentage calculation default,13
298,JSW-7172,"As Patrick, I want to adjust release report projections to simulate and better understand what can be achieved within a version",want adjust release report simulate better understand within version allow percentage calculation default,13
299,JSW-7254,"As a user, I would like to create an issue inside an epic when viewing an epic in JIRA",user would like create issue inside epic epic sub task panel create button create sub quickly issue would good similar mechanism epic create epic development q overwrite current project selection create issue done create issue identical normal q open create issue epic create issue one multiple issue creation closed associated epic q epic closed still able associated epic q epic exist error message shown saying issue exist q epic another user epic view issue page epic type another page epic work association fail error message saying issue type epic q open button closed,3
300,JSW-7314,Add Atlassian Analytics events to GH,add analytics need grouped instance many actually measurement every instance make sure store first visit instance likely secure dashboard many find rapid measurement first visit secure instance many without first necessary right following event welcome show many attempt create project measurement opening dialogue create project event welcome create project start type label field many create project many create project type scrum many create sample non sample measurement store event type associated well sample project event welcome create project type label field preceding next event case simple data used event welcome create project complete type label field many non sample create single issue measurement store event event issue array field scrum non sample many create sprint measurement event event sprint backlog scrum non sample many start sprint measurement event event start sprint change start attempt start sprint event start sprint change complete actually start many use rapid exclusively many use mix many use classic exclusively first last cannot determine moment measurement store two classic count per week grouping instance note actual usage grouped instance opposed usage overall influence binary ever used classic rapid board event show view rapid board event classic show view classic board jay many appear board event value field count many appear board development q action event could probably post effectively filter order group,5
301,JSW-7357,"As an administrator, I would like to be able to turn on/off the Release Planning feature as a Labs Feature",administrator would like able turn release feature feature surfaced configuration tab visibility release feature story,1
302,JSW-7358,"As a user, I would like for the Release Planning labs feature to be promoted on the Getting Started page",user would like release feature getting page button enable feature non show message saying available ask administrator enable show feedback button also see link disable feature jay provide new icon,1
303,JSW-7402,As Patrick I'd like to be able to hide the versions panel,like able hide panel state default view panel show allow user differentiate two development q detail view visible either x,2
304,JSW-7469,Store startDate for fixVersion,store want able specify displayed reasonable way allow specify version within store date,2
305,JSW-7585,document compatibility of GH with JIRA 6.0 (NB. dependent on Plugins 3),nan,1
306,JSW-7599,"As a user, I want to be able to create a GH board straight from the JIRA create project dialog so it's easier for me",user want able create board straight create project easier plugging point exposed specify title hijack project post creation redirect separate button scrum simplified default without option select development q implementation od need consider application believe would relate installation present dealt subsequent q board configuration allow story minimum user able specify project name key project lead provided already need create board project assuming simplified q old create project board nothing,5
307,JSW-7600,"As a BTF user, I want to be able to install GH via UPM when creating a project",user want able install via project allow u launch install current dashboard process process dealt story banner text please install,3
308,JSW-7602,"As Patrick, I want to be able to see a projection of possible end date of a version",want able see projection possible end date version calculated average time spent per story point estimation statistic average story per day given release far plus optimistic pessimistic one standard deviation note already return data story date time per story standard deviation big difference seem make sense must displayed somewhere outside chart well need show show intended release date chart midnight end date show velocity page take account calculation mean potential show type optimistic pessimistic date least total work version must shown development q negative story release date past display prediction q approach infinity probably need discus good point cut moment date infinity display prediction pessimistic date infinity display flat line cut chart date long infinity display q rate vertical scope change vertical x really understand question q change estimation board remove completely board reflect current estimation q estimation time calculate deviation day reflected axis calculate estimation per day use project axis change displayed x time estimation q user work logged work rate also displayed x mean time q display line go significantly future scope line potentially could future realistic display chart display pessimistic date unless infinity case show middle prediction could q version version marked total scope total scope display prediction q release date past never happen q release date future marking version separate release date regardless whether release date assigned try predict date total scope scope version marked q release date removed see q removed version resulting scope change entirely resulting chart change without history scope line stay horizontal scope removed theory release date move forward story removed used calculation average per day,5
309,JSW-7695,"As Patrick, I want the list of epics to reflect the current version filter",want list reflect current version filter version filter active part version way shown faded faded still interactive drag drop filter epic may filtering active epic filter active version filter epic epic filter revert back option version filter active epic epic currently selected version selected active shown development q still drop faded yes q epic immediately issue added yes q epic fade immediately issue removed yes q part epic impact fading q instant filter used impact fading q create issue epic faded epic issue fix version version epic unfaded issue correct version q create new epic version selected born faded fade born yes q faded click funnel yes q still modify faded yes q touched might affected impact,5
310,JSW-7700,Bring context menu to work mode,bring context menu work mode allow multiple select current bulk change open issue remove sprint show warning elsewhere development x check board menu open try transition cog menu x check remove non user without delete permission x check right click trigger issue done open detail view x disappear context x stale state issue already removed sprint need x check various board,3
311,JSW-7753,Swimlane by epic,epic want use see progress epic within sprint easily display option scrum presentation similar story task epic name possibly issue key detail view shown epic first issue assignee without bottom,3
312,JSW-7805,Display a invalid drop target icon on the version list when trying to assign story for a different project to a version,display invalid drop target icon version list trying assign story different project version use browser default cursor,2
313,JSW-7842,Integrate GH install via JIRA project template,integrate install via project template work branch project development q rely share code x q exist install incomplete handled already installer show providing project q dependency version work check place dependency q work unlicensed license cannot mac license installer show error unlicensed q old version already instance x,3
314,JSW-7874,ADG GH: Resizable Detail View,detail view story plan mode idea left side people need space similar e g confluence drag would per client local storage percentage window size consider dragged far collapse resize consider whether two line issue representation backlog column testing,5
315,JSW-7876,Enable GH on OD instances from the Create Project dialog,enable od create project co user go click create project select scrum display installation message type instance od click link go mac get license license go welcome page create project open scrum selected user return previous page create project open add analytics every step much possible use provided internal team meaning need open new page mac need log copy provided note self make sure include warning need account owner enable also trial work otherwise copy display od create project sequence development q mac inaccessible x guess user get click link q jar present x licensed message display,3
316,JSW-7983,Edit startDate of a fixVersion in JIRA,edit want able edit experience consistent approach code base modify version table include start date column make schema change x branch continue work augment restful table project page show start date allow augment rest representation include start date add start date field version object code base make aware capability start date either depending version migrate data start date storage available development q previously version affect apply previously version release date new start date release date q affect version data affect q setting follow user system start date release date system time zone q remove yes q one way get come possible q add version start date added without release date q special place column row go depending used way location already taken recycle location field id need protect field exist table q data table version meta data check see well,8
317,JSW-8014,Display a trendline for version chart,display version chart want see version chart understand projection work c display projection start version removed version line match projection fine otherwise straight line,2
318,JSW-8022,Adjust the shading for epic & version report,adjust shading epic version report use jay sexy doc display sexy chart display edge projection,2
319,JSW-8023,Use the startDate in version report calculations,use version report include version report description top well e without use previous line start included display time might happy result may end code branch extra improve,2
320,JSW-8053,As a user I want to be able to see the Epic Name as a column in Issue Navigator searches,user want able see epic name column issue navigator currently epic link column epic issue key,2
321,JSW-8137,Update the open/close epic/versions panel(s),update open close epic panel co went design martin story point fix story slight deviation current design hover x close version epic panel b panel open left side sideways text,5
322,JSW-8164,Promote Release Planning out of labs,promote release co remove advertisement getting page remove code,1
323,JSW-8408,Excel export - plan mode,excel export plan mode want able export selected excel straight easily manipulate way want use export excel feature respect configuration available context menu,3
324,JSW-8450,diagram of GreenHopper data / how it all works,diagram data work confluence display configuration comment e g see diagram page confluence display,3
325,JSW-8469,"In order to be able to select report options easily, I want a better control to use",order able select report easily want better control use opening menu large amount menu force page scroll co four affected version report sprint report sprint epic report control auto complete single select style grouping select dev q frother case insensitive yes q search single char character yes q invalid string message try submit invalid value revert previous selection q search closed show previously q search anonymous user show previously q input safe yes q long input limit match revert selection q update epic version report reflect,3
326,JSW-8471,GH updates for JIRA 6.0 ADG changes (mainly Admin nav?) plus Gadgets,mainly plus see display main functionality confluence display administrator guide confluence display installation upgrade guide inherit minor page,2
327,JSW-8485,"Change ""hide nav bar"" shortcut",change hide bar currently z cycle normal projector mode let separate z projector mode used shift f hide bar mode rationale consistent confluence also,1
328,JSW-8491,Gather information about potential sprint conflicts,gather information potential sprint want get amount rapid amount amount scrum amount amount scrum amount belong multiple amount contain said instance problem,3
329,JSW-8623,Write soke tests to measure UI performance on the plan mode,write soke measure performance plan mode cover rerank within backlog add active sprint add epic add version render context menu issue already selected well one,2
330,JSW-8662,Assign a story to future sprint,assign story future sprint want able assign story future sprint query able via sprint id c able create future assign able remove future removed able move future future accordingly backlog future regardless whether empty part necessary work enable future need happen dev functionality send top sprint dragging include q sprint becomes aka assigned x q sprint board visible second board x q non visible sprint included filter new board x q multiple rank x q need rank field locked x q migration task x q x q issue assigned future sprint via different x,13
331,JSW-8665,Autocomplete for Epic Link in JQL,epic link want able see querying epic link easy write without making spelling,3
332,JSW-8666,Add an issue to an Epic from JIRA when no other issues have been added to it yet,add issue epic added yet want able add issue empty epic fill easily either via issue operation always showing epic panel,1
333,JSW-8667,Allow to set resolution in Simplified Workflow,allow set resolution simplified want able specify trigger resolution field set done resolution solution allow per status global transition status set resolution done unmapped also display information necessarily option change conversion simplified user default choice done column selected resolution able override finishing conversion note help people well already simplified dev q configuration board specific board configuration q display valid part simplify select box q many tick limit q user status another column column tick q user column ticked box move unmapped column q status dragged unmapped disabled visible,8
334,GHS-8745,Expose GH defaults as an API,expose currently access epic issue type default custom field result stuff information add new information consumable,2
335,JSW-8745,Expose GH defaults as an API,expose currently access epic issue type default custom field result stuff information add new information consumable,2
336,JSW-8746,GH further ADG updates,done confluence display board plus done confluence display board postpone confluence display administrator guide postpone confluence display installation upgrade guide,2
337,JSW-8942,Flagging on stories as swimlanes in work mode,flagging work mode need cover co right click context menu available parent issue menu one option add remove flag depending state menu right control inside e issue key transition option available via cog menu already present state need visible wallboard gadget dev q defined single issue flag q work expanded still still flag q work yes,2
338,JSW-8974,Wizard-like Create Board dialog,wizard like create board want board get lost process co three board type scrum project filter create new project choose specify saved filter sample data simplified present create new scrum board create new board create new board available cog menu manage option removed getting screen effectively obsolete scrum mode chosen getting screen wizard start step e already know scrum text inviting create new project choose getting need simply remove two replace link create sample project use new wizard take directly project sample data already selected dev q select skip step choose go straight create new project q select option choose create filter q user create project menu link button disabled getting text show option create q user application create project menu link button disabled getting text show option create q large number drop really long q large number drop really long q user permission see appear list q board q persist back next persist q proper yes q window stay size q create button disable spinner spinner q operation create button within process go away board final button page reload go board cancel button q checked plan work report manage board configuration getting link menu manage plan work report q render properly always beautiful,8
339,JSW-9132,Update close icon in Detail View to be a font icon,nan,1
340,JSW-9349,"In order to be better aware of the sprint markers migration, as an administrator I want to see a banner when GH 6.3 is installed",order better aware sprint migration administrator want see banner co simple text banner communicating release migration need aware happening link upgrade migration every page every administrator user need stack well potential user first time already want see message dev q banner show every user system regular q show persist q still display unlicensed q display even redirect getting yes q display anonymous,2
341,JSW-9488,Change visual treatment on issue count in swimlane header to not use AUI badge,change visual treatment issue count header use badge see attached small text developer design typography edit currently filtering treatment,1
342,GHS-9559,"Quick filters should collapse into a ""... Show more"" reveal pattern when they will wrap to more than one line",quick collapse show reveal pattern wrap one line use pattern similar reveal text pattern quick horizontal screen space screen wide enough wrap hide display show link last quick filter show reveal rest quick show change say show le instead default state state whether shown persistent user level quick stay today header z keyboard behaviour stay,3
343,JSW-9559,"Quick filters should collapse into a ""... Show more"" reveal pattern when they will wrap to more than one line",quick collapse show reveal pattern wrap one line use pattern similar reveal text pattern quick horizontal screen space screen wide enough wrap hide display show link last quick filter show reveal rest quick show change say show le instead default state state whether shown persistent user level quick stay today header z keyboard behaviour stay,3
344,JSW-14574,Change activity stream documentation regarding repository commits,change activity stream documentation regarding repository clear documentation activity stream confluence display activity stream gadget shown smart linking appear activity stream,4
345,JSW-14350,As a writer I want to create multiple articles so that they can be published,nan,3
346,JSW-14367,As a reviewer to be able to review articles and add comments,nan,3
347,JSW-14368,As a reviewer I want to have an account so that i can review an article,nan,4
348,JSW-14348,As an Admin I want to be able to assign roles,nan,4
349,JSW-14353,As an Admin I want to create Writer accounts,nan,4
350,JSW-14355,As an Admin I want to create Reviewer accounts,nan,4
351,JSW-14361,As an Admin I want to create MediaManager accounts,nan,4
