,Unnamed: 0,issuekey,title,description,storypoint
384,384,DURACLOUD-603,make image improve layout make image improve layout image public space image server service running make thumbnail center layout,Make the image thumbnails in duradmin larger and improve the layout. make image improve layout image public space image server service running make thumbnail center layout,1
385,385,DURACLOUD-604,provide visual feedback slow loading image server provide visual feedback slow loading image server image fly image server latency thumbnail generation sometimes leave user wondering image providing visual cue show something happening albeit slowly would improve experience,Provide visual feedback for slow loading thumbnails from the image server provide visual feedback slow loading image server image fly image server latency thumbnail generation sometimes leave user wondering image providing visual cue show something happening albeit slowly would improve experience,1
386,386,DURACLOUD-605,retrieval tool space error feedback retrieval tool space error feedback improvement add user feedback case space inaccessible space exist user access target space output message retrieval tool complete final status retrieval tool snapshot status start time current time process successful change order help user understand retrieval work descriptive status message would helpful,Retrieval Tool: Space error feedback retrieval tool space error feedback improvement add user feedback case space inaccessible space exist user access target space output message retrieval tool complete final status retrieval tool snapshot status start time current time process successful change order help user understand retrieval work descriptive status message would helpful,1
387,387,DURACLOUD-608,prefix refresh prefix refresh part following select space enter prefix type prefix box hit enter click refresh button content item listing series error pop count space size stack trace attached file part following space space detail area screen blink continually,UI issues with prefix + refresh prefix refresh part following select space enter prefix type prefix box hit enter click refresh button content item listing series error pop count space size stack trace attached file part following space le space detail area screen blink continually,1
388,388,DURACLOUD-611,service report link service service report link service bug seen running service output report bit integrity generate integrity space storage provider primary example run service space service complete select link service show notice report found due missing x param,Service Report Link in Service Details service report link service bug seen running service output report bit integrity generate integrity space storage provider primary example run service space service complete select link service show notice report found due missing x param,1
389,389,DURACLOUD-612,create storage provider create storage provider task create storage provider still testing phase allow u test new provider easily determine extent application code implementation minimal,Create HP Storage Provider create storage provider task create storage provider still testing phase allow u test new provider easily determine extent application code implementation minimal,1
390,390,DURACLOUD-615,integrate shibboleth based integrate shibboleth based task make possible integrate shibboleth based authentication authorization order satisfy see related issue display shibboleth thread,Integrate with Shibboleth-based systems integrate shibboleth based task make possible integrate shibboleth based authentication authorization order satisfy see related issue display shibboleth thread,3
391,391,DURACLOUD-616,space content hard click space content hard click trying select set work often select several accidentally accidentally another solution add padding element necessary precise mouse position,Space and content checkboxes are hard to click on space content hard click trying select set work often select several accidentally accidentally another solution add padding element necessary precise mouse position,1
392,392,DURACLOUD-617,eventual consistency secondary eventual consistency secondary improvement increase probability space creation method work secondary currently wait cycle method space file bucket registered similar wait cycle added method rather appropriate method,Eventual Consistency on Secondary StorageProviders: CreateSpace eventual consistency secondary improvement increase probability space creation method work secondary currently wait cycle method space file bucket registered similar wait cycle added method rather appropriate method,1
393,393,DURACLOUD-618,add space add space task address following bug add space entering new space name enter key instead add button pop following error displayed error space undefined,Add Space Dialog add space task address following bug add space entering new space name enter key instead add button pop following error displayed error space undefined,1
394,394,DURACLOUD-619,exception space delete exception space delete task fix bug exception thrown space either via rest storage provider space pop following message displayed delete space looking tomcat log error also shown rest however space actually,Exception on Space Delete exception space delete task fix bug exception thrown space either via rest storage provider space pop following message displayed delete space looking tomcat log error also shown rest however space actually,1
395,395,DURACLOUD-620,duplicate change space level duplicate change space level improvement update duplicate change service allow configuration space level namely service able run subset total account would ideal improvement also dup change copy primary secondary,Duplicate on Change at Space-Level duplicate change space level improvement update duplicate change service allow configuration space level namely service able run subset total account would ideal improvement also dup change copy primary secondary,5
396,396,DURACLOUD-621,display bit integrity space display bit integrity space longer run bit integrity service still need know content task include likely space area indication recent successful bit integrity check run content space event recent bit integrity check error staff need opportunity investigate issue correct possible issue displayed user may also done fashion turn error user intervention would nice able way calling specifically need,Display bit integrity results on each space display bit integrity space longer run bit integrity service still need know content task include likely space area indication recent successful bit integrity check run content space event recent bit integrity check error staff need opportunity investigate issue correct possible issue displayed user may also done fashion turn error user intervention would nice able way calling specifically need,2
397,397,DURACLOUD-622,improvement since currently three storage expose abstracted base class three class displayed error logging,Refactor RackspaceStorageProvider to OpenStackStorageProvider improvement since currently three storage expose abstracted base class three class displayed error logging,1
398,398,DURACLOUD-624,streaming medium streamer streaming medium streamer release added ability select button space turn medium streaming space task ensure streaming provided medium streamer service added space user access,Streaming URL for spaces streamed by the Media Streamer streaming medium streamer release added ability select button space turn medium streaming space task ensure streaming provided medium streamer service added space user access,1
399,399,DURACLOUD-626,medium streamer remove viewer space medium streamer remove viewer space since longer run directly longer need medium streamer service produce content viewer space used part service provided user might integrate medium streamer service task add copy generic surrounding documentation update medium streamer service longer generate example,Media Streamer: remove Viewer space medium streamer remove viewer space since longer run directly longer need medium streamer service produce content viewer space used part service provided user might integrate medium streamer service task add copy generic surrounding documentation update medium streamer service longer generate example,1
400,400,DURACLOUD-627,sync retrieval tool encryption support sync retrieval tool encryption support encryption support added sync retrieval need allow user choose enable content encryption supply necessary encryption key,Sync and Retrieval Tool encryption support sync retrieval tool encryption support encryption support added sync retrieval need allow user choose enable content encryption supply necessary encryption key,2
401,401,DURACLOUD-628,add user id content add user id content improvement include user id user content least user id need included ingest event message support object creation service,Add user-id to content messaging add user id content improvement include user id user content least user id need included ingest event message support object creation service,1
402,402,DURACLOUD-629,update medium streamer service require update medium streamer service require task remove requirement medium streamer service source space,Update Media Streamer Service to not Require Sources update medium streamer service require task remove requirement medium streamer service source space,1
403,403,DURACLOUD-630,show content manifest head space detail link full manifest show content manifest head space detail link full manifest purpose feature guide user content manifest space well enable peek recent activity peek might equivalent head audit log,show content manifest head in space detail with link to full manifest show content manifest head space detail link full manifest purpose feature guide user content manifest space well enable peek recent activity peek might equivalent head audit log,2
404,404,DURACLOUD-633,snippet generator streaming content snippet generator streaming content would nice way generate snippet streaming audio video directly page,Snippet Generator for Streaming Content snippet generator streaming content would nice way generate snippet streaming audio video directly page,2
405,405,DURACLOUD-634,tool space tool space display tab space tool incorrectly div id tool space page match entry tool meant div tool turn several space cause odd behavior reason list view resizer footer content particularly strange looking strategy making sure name happen attached file display tool space,"Formatting on ""upload-tool"" space tool space display tab space tool incorrectly div id tool space page match entry tool meant div tool turn several space cause odd behavior reason list view resizer footer content particularly strange looking strategy making sure name happen attached file display tool space",1
406,406,DURACLOUD-635,nan,,2
407,407,DURACLOUD-636,executor client executor client task create client similar simplify executor rest,Executor Client executor client task create client similar simplify executor rest,1
408,408,DURACLOUD-637,add manifest client add manifest client task create client calling manifest rest,Add manifest client add manifest client task create client calling manifest rest,1
409,409,DURACLOUD-638,consolidate consolidate improvement executor auditor common project various additionally well,Consolidate DuraBoss Interfaces consolidate improvement executor auditor common project various additionally well,1
410,410,DURACLOUD-639,make make space pie graph overlay,Make charts zoomable make space pie graph overlay,1
411,411,DURACLOUD-640,make pie navigable make pie navigable space cross pie click user navigate time slice space detail history component,Make Spaces pie charts navigable make pie navigable space cross pie click user navigate time slice space detail history component,2
412,412,DURACLOUD-643,executor medium streaming executor medium streaming task implement medium streaming handler executor design found display design,Executor: Media Streaming executor medium streaming task implement medium streaming handler executor design found display design,3
413,413,DURACLOUD-644,executor bit integrity executor bit integrity task complete bit integrity handler executor design found display design,Executor: Bit Integrity Checking executor bit integrity task complete bit integrity handler executor design found display design,10
414,414,DURACLOUD-646,create auditor client create auditor client task create client similar simplify auditor rest,Create Auditor Client create auditor client task create client similar simplify auditor rest,1
415,415,DURACLOUD-647,across across improvement create similar via default password written system done root user system user,SystemUserCredential Across Webapps across improvement create similar via default password written system done root user system user,1
416,416,DURACLOUD-648,merge common notification notification project merge common notification notification project task move code currently common project notification project update made inject dependency notification notification project part transition implementation class package notification,Merge common-notification into notification project merge common notification notification project task move code currently common project notification project update made inject dependency notification notification project part transition implementation class package notification,1
417,417,DURACLOUD-650,newly content show space newly content show space reproduce open space content space click space space list notice newly content showing,Newly uploaded content items do not show up on clicking the space. newly content show space reproduce open space content space click space space list notice newly content showing,1
418,418,DURACLOUD-652,add multiple content add multiple content possible enter multiple tag contain let u modify enter list space comma get separate,Add multiple tags at once to spaces and content add multiple content possible enter multiple tag contain let u modify enter list space comma get separate,1
419,419,DURACLOUD-653,tag tag tag one multiple key value rapid succession notice reappear upon refresh solution use serialize,Tag and Metadata deletes are not being serialized tag tag one multiple key value rapid succession notice reappear upon refresh solution use serialize,2
420,420,DURACLOUD-655,content selected one cause detail pane show space detail content selected one cause detail pane show space detail reproduce select content item notice space detail pane displayed,Deselecting all content items after having selected one or more does not cause the detail pane to show the space detail as it should. content selected one cause detail pane show space detail reproduce select content item notice space detail pane displayed,1
421,421,DURACLOUD-656,used select content list another space used select content list another space select space select content select another space notice select check box still checked,The checkbox used to select all items in the content items list should be cleared when selecting another space used select content list another space select space select content select another space notice select check box still checked,1
422,422,DURACLOUD-657,revision necessary resolve primary content store id every call get space content detail revision necessary resolve primary content store id every call get space content detail probable solution involve primary content store client,Refactor revision 914 so that it is not necessary to resolve the primary content store id on every call to get space and content detail info revision necessary resolve primary content store id every call get space content detail probable solution involve primary content store client,1
423,423,DURACLOUD-658,manifest empty space manifest empty space currently new space call ask manifest made response instead response empty manifest list returned could resolved space audit log space creation rather addition first content item,Manifest for empty space manifest empty space currently new space call ask manifest made response instead response empty manifest list returned could resolved space audit log space creation rather addition first content item,1
424,424,DURACLOUD-660,chart panel resize chart panel resize reproduce display space make space detail pane note line graph skewed,Chart Labels are off on panel resize chart panel resize reproduce display space make space detail pane note line graph skewed,1
425,425,DURACLOUD-663,secondary provider audit entry secondary provider audit entry issue resolve bug occasionally seen content manifest running dup change sometimes ingest delete lose sequence secondary provider create scenario item must already exist space immediately common production scenario attached audit log case note actual content primary secondary actually secondary store show file manifest space id content id file file file file file file file file file,Secondary Provider Audit Entry Sequencing secondary provider audit entry issue resolve bug occasionally seen content manifest running dup change sometimes ingest delete lose sequence secondary provider create scenario item must already exist space immediately common production scenario attached audit log case note actual content primary secondary actually secondary store show file manifest space id content id file file file file file file file file file,2
426,426,DURACLOUD-665,space retrieval space retrieval see line manager notice error handled,Exceptions being swallowed by javascript  on space retrieval in Duradmin space retrieval see line manager notice error handled,1
427,427,DURACLOUD-666,enable run separately instance enable run separately instance see attached error problem calling remotely via,Enable Duradmin to run separately on its own instance. enable run separately instance see attached error problem calling remotely via,2
428,428,DURACLOUD-667,storage pie display file size count storage pie display file size count add,Storage pie charts in duradmin/spaces should display file size and count totals storage pie display file size count add,1
429,429,DURACLOUD-668,update security update security task update security file appropriately cover rest,Update DuraBoss security-config.xml update security task update security file appropriately cover rest,1
430,430,DURACLOUD-669,update new service update new service new set service task make necessary make new available remove unneeded,Update to the new Service Plans update new service new set service task make necessary make new available remove unneeded,1
431,431,DURACLOUD-672,memory leak memory leak improvement determine way allow monitor without application server cycling create memory memory leak seen catalina old,Logback Memory Leak memory leak improvement determine way allow monitor without application server cycling create memory memory leak seen catalina old,2
432,432,DURACLOUD-673,primary storage primary storage task determine feasibility primary store beyond function feasibility performance configuration standard configuration side note would interesting explore openness supporting salted server side,SDSC as Primary Storage primary storage task determine feasibility primary store beyond function feasibility performance configuration standard configuration side note would interesting explore openness supporting salted server side,3
433,433,DURACLOUD-674,rest server client rest server client feature create client rest server notifier usage client found display integration,Chronopolis REST Server Client rest server client feature create client rest server notifier usage client found display integration,3
434,434,DURACLOUD-675,utility integration utility integration feature leverage rest client integrate business tier polling process,Chronopolis Utility Integration utility integration feature leverage rest client integrate business tier polling process,5
435,435,DURACLOUD-676,feature integrate ability request,Chronopolis UI Updates feature integrate ability request,2
436,436,DURACLOUD-678,display blank size property display blank size property size property number space always available information provided never available task remove size property space display empty,"Do not display blank ""Size"" property for spaces display blank size property size property number space always available information provided never available task remove size property space display empty",1
437,437,DURACLOUD-680,button space content detail wrap button space content detail wrap currently small screen window button space detail content detail unavailable since horizontal scroll bar obvious additional button even exist looking attached screen shot obvious view delete button show screen task allow button wrap remain available even screen size,Buttons in Space and Content detail should wrap button space content detail wrap currently small screen window button space detail content detail unavailable since horizontal scroll bar obvious additional button even exist looking attached screen shot obvious view delete button show screen task allow button wrap remain available even screen size,1
438,438,DURACLOUD-685,label storage graph ax label storage graph ax improvement add two ax history file time storage currently exactly clear left hand axis cumulative file size right hand axis cumulative file,Label Storage Graph Axes label storage graph ax improvement add two ax history file time storage currently exactly clear left hand axis cumulative file size right hand axis cumulative file,1
439,439,DURACLOUD-686,item level bit integrity item level bit integrity improvement record item level bit integrity would allow providing green bar bit integrity health item likely would bit integrity content line item service report,Item-level Bit-Integrity Timestamps item level bit integrity improvement record item level bit integrity would allow providing green bar bit integrity health item likely would bit integrity content line item service report,1
440,440,DURACLOUD-688,manifest two manifest two improvement make sure path two instead current single space character,Bagit Manifest: Two Spaces manifest two improvement make sure path two instead current single space character,1
441,441,DURACLOUD-689,top level default error page top level default error page improvement render default error page apache level example junk display user friendly page,Top-level Default Error Page top level default error page improvement render default error page apache level example junk display user friendly page,1
442,442,DURACLOUD-694,load opera explorer web load opera explorer web opera ie load properly unusable e cannot anything provide result summary visit site opera ie login work fine screen content e though content point nothing except mac opera ie,DuraCloud 2.0 UI doesn't load when using Opera or Internet Explorer web browsers load opera explorer web opera ie load properly unusable e cannot anything provide result summary visit site opera ie login work fine screen content e though content point nothing except mac opera ie,1
443,443,DURACLOUD-695,bulk work multiple bulk work multiple last staff retreat know known issue track discovered thus far bulk following way loaded following mac initially saw permanent kill continue however second attempt loaded almost immediately mac chrome temporary eventually properly mac safari almost immediately chrome never load always see blank pop window header footer update actually issue disabled see first comment note explorer opera also likely tested issue resolved,Bulk Upload Applet Doesn't Work or Hangs on Multiple Browsers bulk work multiple last staff retreat know known issue track discovered thus far bulk following way loaded following mac initially saw permanent kill continue however second attempt loaded almost immediately mac chrome temporary eventually properly mac safari almost immediately chrome never load always see blank pop window header footer update actually issue disabled see first comment note explorer opera also likely tested issue resolved,1
444,444,DURACLOUD-696,pie visible history line graph data point click pie visible history line graph data point click logged looking space detail pie display fold order see user however user line chart data point pie user notice visible would much better history line chart would scroll top container line chart,Pie charts not visible on history line graph data point click pie visible history line graph data point click logged looking space detail pie display fold order see user however user line chart data point pie user notice visible would much better history line chart would scroll top container line chart,1
445,445,DURACLOUD-697,allow change custom dragging dropping place allow change custom dragging dropping place current method x user friendly,Allow admin to change custom logo by dragging and dropping it into place. allow change custom dragging dropping place current method x user friendly,2
446,446,DURACLOUD-698,back forward browser button work manager ie back forward browser button work manager ie reproduce click couple browser back button notice go back,back and forward browser buttons do not work in the spaces manager in IE 9 back forward browser button work manager ie reproduce click couple browser back button notice go back,1
447,447,DURACLOUD-701,space space currently either rest directly space unexpectedly example create space test x space space listing click tab turn test x space likewise similarly space via rest space listing well console single would appear transformation happening level task allow permit space,Space Names with '--' space currently either rest directly space unexpectedly example create space test x space space listing click tab turn test x space likewise similarly space via rest space listing well console single would appear transformation happening level task allow permit space,1
448,448,DURACLOUD-702,space count bit integrity notice removed space count bit integrity notice removed large number content call made perform count background number space count eventually set indicate final number space successful bit integrity run notice green background displayed space link bit integrity run occur large number successful bit integrity run completion item count space notice bit integrity run task ensure bit integrity notice item count update,UI: Space count causes bit integrity notice to be removed space count bit integrity notice removed large number content call made perform count background number space count eventually set indicate final number space successful bit integrity run notice green background displayed space link bit integrity run occur large number successful bit integrity run completion item count space notice bit integrity run task ensure bit integrity notice item count update,1
449,449,DURACLOUD-703,delete space button available user delete space button available user logged user role space delete button available visible delete space error pop window space delete ideally person logged user role would unable delete space would easy way delete content within space see attached error pop window,Delete space button available to user delete space button available user logged user role space delete button available visible delete space error pop window space delete ideally person logged user role would unable delete space would easy way delete content within space see attached error pop window,1
450,450,DURACLOUD-704,bit integrity service create report empty space bit integrity service create report empty space currently bit integrity service run space content link report actually generate report task ensure report even content space,Bit Integrity Tools service: Create report on empty space bit integrity service create report empty space currently bit integrity service run space content link report actually generate report task ensure report even content space,1
451,451,DURACLOUD-706,remove image preview remove image preview currently image preview section icon either image server space publicly viewable prompt lot user around cannot view preview especially issue tenant user able start image server make space publicly viewable task remove image preview area content item display,UI: Remove image preview remove image preview currently image preview section icon either image server space publicly viewable prompt lot user around cannot view preview especially issue tenant user able start image server make space publicly viewable task remove image preview area content item display,1
452,452,DURACLOUD-707,secondary storage read via rest secondary storage read via rest synchronization content storage becomes becomes unnecessary edit content secondary provider order maintain assurance content remains consistent ability make secondary storage provider removed would still able view content add update delete would task update rest ensure role user owner write access secondary,Secondary storage providers should be Read-only via the Rest Api secondary storage read via rest synchronization content storage becomes becomes unnecessary edit content secondary provider order maintain assurance content remains consistent ability make secondary storage provider removed would still able view content add update delete would task update rest ensure role user owner write access secondary,3
453,453,DURACLOUD-708,image content selection image content selection bug seen quickly content image image within error user,500 on Image Content Selection image content selection bug seen quickly content image image within error user,1
454,454,DURACLOUD-710,space counting space counting item two space count space count often count used consistently start count often count second time always ending result,UI: Space counting issues space counting item two space count space count often count used consistently start count often count second time always ending result,1
455,455,DURACLOUD-712,better handle time instance unavailable better handle time instance unavailable update sync tool better able handle time instance become unavailable particularly important allow continue run normally across instance likely strategy transfer check see instance available retry wait min try instance becomes available resume file,SyncTool: Better handle periods of time when the DuraCloud instance is unavailable better handle time instance unavailable update sync tool better able handle time instance become unavailable particularly important allow continue run normally across instance likely strategy transfer check see instance available retry wait min try instance becomes available resume file,2
456,456,DURACLOUD-714,display content include display content include content item name space selected content detail display moment act tab selected hash period need content id added behavior remains,UI: Display of content items names which include #. characters display content include content item name space selected content detail display moment act tab selected hash period need content id added behavior remains,1
457,457,DURACLOUD-715,improvement switch found cloud cloud,SDSC Auth Endpoint improvement switch found cloud cloud,1
458,458,DURACLOUD-716,improvement create flag flag would tell go sync content instead actually sync report produced content would sync,SyncTool --dryrun improvement create flag flag would tell go sync content instead actually sync report produced content would sync,3
459,459,DURACLOUD-717,following exception thrown trying use standard configuration exception thread main could create connection due error content handshake alert issue posted sun,Synctool - Java7: SSLProtocolException following exception thrown trying use standard configuration exception thread main could create connection due error content handshake alert issue posted sun,2
460,460,DURACLOUD-720,use use improvement leverage temp least log link analysis also determine home use well,Use /mnt on EC2 Instances use improvement leverage temp least log link analysis also determine home use well,1
461,461,DURACLOUD-721,limit tomcat limit tomcat task update log management tomcat server log rotation rotate size perhaps rather date limit number kept perhaps full list found man,Limit Tomcat logs limit tomcat task update log management tomcat server log rotation rotate size perhaps rather date limit number kept perhaps full list found man,1
462,462,DURACLOUD-723,sync retrieval tool support sync retrieval tool support task update sync tool retrieval tool able handle content space able local file system retrieval tool back new space sync tool without suffering loss,Sync and Retrieval Tool metadata support sync retrieval tool support task update sync tool retrieval tool able handle content space able local file system retrieval tool back new space sync tool without suffering loss,3
463,463,DURACLOUD-724,instance use locally working instance use locally working instance pointing local service host longer work issue executor make unauthorized error process,Initializing an instance to use locally stored services is not working instance use locally working instance pointing local service host longer work issue executor make unauthorized error process,1
464,464,DURACLOUD-725,audit log space delete audit log space delete issue audit log e x audit storage audit log space time detect content entire space scenario create space add content space check content manifest curl u user host manifest space x note manifest written every may need wait content manifest delete content item recheck manifest manifest show item delete space check content manifest bug manifest still space prior space deletion,Audit Log on Space Delete audit log space delete issue audit log e x audit storage audit log space time detect content entire space scenario create space add content space check content manifest curl u user pas host manifest space x note manifest written every may need wait content manifest delete content item recheck manifest manifest show item delete space check content manifest bug manifest still space prior space deletion,1
465,465,DURACLOUD-726,auditor passing auditor passing auditor project many test built clean install due use colon file date based file path separator,Auditor not passing tests on Windows auditor passing auditor project many test built clean install due use colon file date based file path separator,1
466,466,DURACLOUD-727,auditor log creation large failing auditor log creation large failing auditor action create audit failing run large content seen several content within space one suggest reason behavior thread used create log may run memory exit,Auditor: Log re-creation on large spaces is failing auditor log creation large failing auditor action create audit failing run large content seen several content within space one suggest reason behavior thread used create log may run memory exit,2
467,467,DURACLOUD-728,move common move common motivation make useful class available web sync,Move DefaultFilter from duradmin to common. move common motivation make useful class available web sync,1
468,468,DURACLOUD-729,double approval content item double approval content item user delete content item pop window confirm action confirm action secondary copy also action ideally double warning protect accidental content extend sync tool rest,Double approval for content item deletes double approval content item user delete content item pop window confirm action confirm action secondary copy also action ideally double warning protect accidental content extend sync tool rest,2
469,469,DURACLOUD-730,audit log restore audit log restore issue content container audit log due fact back content ingest auditor,Audit log not updated: SDSC Restore audit log restore issue content container audit log due fact back content ingest auditor,2
470,470,DURACLOUD-731,demand testing demand testing several duplication demand service transfer large content set testing task review perform determine cause issue,Duplicaton on Demand testing demand testing several duplication demand service transfer large content set testing task review perform determine cause issue,2
471,471,DURACLOUD-732,duplicate demand via inspector executor flow duplicate demand via inspector executor flow noted testing x work transferring large one storage provider another particularly well task create alternative content duplication method must able move content provider provider must able onto multiple server order share load speed may necessary step process perhaps something like run process source space number used job work input file worker node worker node spun proper information work portion job defined step step final process transfer source destination work provide method reliably transfer large content one provider another provide starting point work large file capability within rely,Duplicate-on-Demand via Inspector/Executor flow duplicate demand via inspector executor flow noted testing x work transferring large one storage provider another particularly well task create alternative content duplication method must able move content provider provider must able onto multiple server order share load speed may necessary step process perhaps something like run process source space number used job work input file worker node worker node spun proper information work portion job defined step step final process transfer source destination work provide method reliably transfer large content one provider another provide starting point work large file capability within rely,5
472,472,DURACLOUD-733,sync tool utilization sync tool utilization sync tool run use large percentage noted running sync tool continuously day kept server pegged entire time likely high utilization due constant generation file would particular issue file set large number small task investigate reason behind heavy usage ideally fix could also included,Sync Tool: CPU Utilization sync tool utilization sync tool run use large percentage noted running sync tool continuously day kept server pegged entire time likely high utilization due constant generation file would particular issue file set large number small task investigate reason behind heavy usage ideally fix could also included,2
473,473,DURACLOUD-734,sync tool limit local logging sync tool limit local logging sync tool currently three complete log log log noted customer together took unnecessarily large amount hard drive space noted day pushing data around clearly much space task limit log could include removing complete log well properly consume set amount space,Sync Tool: Limit local logging sync tool limit local logging sync tool currently three complete log log log noted customer together took unnecessarily large amount hard drive space noted day pushing data around clearly much space task limit log could include removing complete log well properly consume set amount space,2
474,474,DURACLOUD-735,sync tool exclude list sync tool exclude list task allow passing list sync tool sync simple case file include one full path file per line file list would list would well along directory complex implementation would allow indicate included order determine convenient syntax,Sync Tool: Exclude list sync tool exclude list task allow passing list sync tool sync simple case file include one full path file per line file list would list would well along directory complex implementation would allow indicate included order determine convenient syntax,2
475,475,DURACLOUD-736,loading throbber content item loaded loading throbber content item loaded huge problem slightly lot latency click space click content item notice loading throbber new content loaded,Loading throbber disappears before content item is loaded. loading throbber content item loaded huge problem slightly lot latency click space click content item notice loading throbber new content loaded,1
476,476,DURACLOUD-737,preserve local file information preserve local file information based feedback state north would like sync tool preserve local information individual creation time would like information via sync tool available within properly retrieval tool content,SyncTool: Preserve local file timestamp information preserve local file information based feedback state north would like sync tool preserve local information individual creation time would like information via sync tool available within properly retrieval tool content,3
477,477,DURACLOUD-738,support support task transition built run transition oracle hit end life oracle available year becoming prevalent new one specific need capability read write file creation modification access need support customer use client side e g sync tool,Java 7 support support task transition built run transition oracle hit end life oracle available year becoming prevalent new one specific need capability read write file creation modification access need support customer use client side e g sync tool,3
478,478,DURACLOUD-739,collection utility collection utility task create utility loop set capture information creation date date access date included written file locally well written corresponding content item expectation sync tool already done work moving file capability capture time stamp information added package oracle file attribute thus utility need built run task direct response need expressed state north everyone either utility need tested,Timestamp collection utility collection utility task create utility loop set capture information creation date date access date included written file locally well written corresponding content item expectation sync tool already done work moving file capability capture time stamp information added package oracle file attribute thus utility need built run task direct response need expressed state north everyone either utility need tested,2
479,479,DURACLOUD-741,bit integrity comparison incorrect header bit integrity comparison incorrect header bit integrity checker bit integrity bulk incorrect header value space id content id something like space id content id file provider comparison result,Bit integrity comparison reports have incorrect header bit integrity comparison incorrect header bit integrity checker bit integrity bulk incorrect header value space id content id something like space id content id file provider comparison result,1
480,480,DURACLOUD-742,number displayed count always properly number displayed count always properly showing x x text top content item pane space selected always correct select space notice text top content list showing x switch storage provider notice text select space notice showing x x text select several content delete notice showing change,UI: Number of items displayed count not always updated properly number displayed count always properly showing x x text top content item pane space selected always correct select space notice text top content list showing x switch storage provider notice text select space notice showing x x text select several content delete notice showing change,2
481,481,DURACLOUD-743,sync tool clean log output sync tool clean log output sync tool currently variety running normally many log determine file currently attached file showing log provided task clean logging actual logged,Sync Tool: Clean up log output sync tool clean log output sync tool currently variety running normally many log determine file currently attached file showing log provided task clean logging actual logged,1
482,482,DURACLOUD-745,skip sending event content administrative skip sending event content administrative event space content added message sent task update mechanism skip sending administrative x x service x service work currently need administrative dealing file effort,DuraStore: Skip sending event messages for content in administrative spaces skip sending event content administrative event space content added message sent task update mechanism skip sending administrative x x service x service work currently need administrative dealing file effort,1
483,483,DURACLOUD-746,sync tool add option overwrite sync tool add option overwrite task add option sync tool overwrite content file local file system previously added simply need made new feature added file already file system file transferred original file likely need prevent collision list user printed console written file consistent interactive mode run completion mode feature impact tool comment state north envision feature ideal tool would allow u specify local directory update cloud tool would identify new new defined file name path alert u file name path new hash way overwrite cloud would want make sure process content kept totally separate risk content storage,Sync Tool: Add option to not overwrite changed files sync tool add option overwrite task add option sync tool overwrite content file local file system previously added simply need made new feature added file already file system file transferred original file likely need prevent collision list user printed console written file consistent interactive mode run completion mode feature impact tool comment state north envision feature ideal tool would allow u specify local directory update cloud tool would identify new new defined file name path alert u file name path new hash way overwrite cloud would want make sure process content kept totally separate risk content storage,2
